Name: target_1, Result: ((c & (~ d)) ^ (((- 1) * c) + d)), Size: 11, OrigSize: 79, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 1, RuleNumber: 352, RuleCount: 6, LinearReduce: 19, SynthReduce: 49, RuleReduce: 11, Time: 27.000000
Name: target_230, Result: (d & e), Size: 3, OrigSize: 18, VarNum: 2, IsPoly: false, AlterOrig: 1, AlterDeob: 0, RuleNumber: 352, RuleCount: 5, LinearReduce: 6, SynthReduce: 0, RuleReduce: 12, Time: 1.000000
Name: target_231, Result: ((((((~ c) + 1) * ((- (d - (~ a))) + 1)) + (- ((~ a) & (c & d)))) + 1) + ((~ (((~ c) + 1) * ((- (d - (~ a))) + 1))) | (~ ((- 1) * ((~ a) & (c & d)))))), Size: 47, OrigSize: 191, VarNum: 3, IsPoly: false, AlterOrig: 27, AlterDeob: 5, RuleNumber: 352, RuleCount: 68, LinearReduce: 7, SynthReduce: 0, RuleReduce: 184, Time: 44.000000
Name: target_232, Result: ((((- 1) * ((c & (~ e)) ^ a)) - (~ (2 * ((c & (~ a)) | e)))) + ((~ (c | e)) | (~ (e - a)))), Size: 29, OrigSize: 67, VarNum: 3, IsPoly: false, AlterOrig: 9, AlterDeob: 5, RuleNumber: 352, RuleCount: 178, LinearReduce: 13, SynthReduce: 0, RuleReduce: 54, Time: 26.000000
Name: target_233, Result: (- ((((d & e) * (d ^ e)) | (- d)) + (((e & d) * (d ^ e)) & (- d)))), Size: 22, OrigSize: 216, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 0, RuleNumber: 352, RuleCount: 65, LinearReduce: 29, SynthReduce: 0, RuleReduce: 187, Time: 43.000000
Name: target_234, Result: (((((c * d) * (d & (c - 1))) + ((d * d) ^ (c * d))) + 1) + (((~ (c * d)) ^ (d * d)) | (~ ((c * d) * (d & (c - 1)))))), Size: 39, OrigSize: 395, VarNum: 2, IsPoly: false, AlterOrig: 25, AlterDeob: 7, RuleNumber: 352, RuleCount: 175, LinearReduce: 0, SynthReduce: 0, RuleReduce: 395, Time: 26.000000
Name: target_235, Result: ((((((d - c) | c) + ((c * d) ^ c)) - 0) - (((~ ((~ 0) + 1)) | ((c | (d - c)) + ((c * d) ^ c))) << 1)) - 2), Size: 35, OrigSize: 426, VarNum: 2, IsPoly: false, AlterOrig: 26, AlterDeob: 2, RuleNumber: 352, RuleCount: 205, LinearReduce: 31, SynthReduce: 0, RuleReduce: 395, Time: 27.000000
Name: target_236, Result: (- (((~ (b * b)) + 1) * b)), Size: 9, OrigSize: 96, VarNum: 1, IsPoly: false, AlterOrig: 7, AlterDeob: 1, RuleNumber: 352, RuleCount: 5, LinearReduce: 10, SynthReduce: 0, RuleReduce: 86, Time: 44.000000
Name: target_237, Result: (((b + (c * c)) + 1) + (~ 0)), Size: 10, OrigSize: 275, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 1, RuleNumber: 352, RuleCount: 88, LinearReduce: 53, SynthReduce: 12, RuleReduce: 210, Time: 26.000000
Name: target_238, Result: ((((a * (2 * a)) - (a & d)) - (((a * (2 * a)) | (~ (a & d))) << 1)) - 2), Size: 24, OrigSize: 342, VarNum: 2, IsPoly: false, AlterOrig: 48, AlterDeob: 2, RuleNumber: 352, RuleCount: 139, LinearReduce: 40, SynthReduce: 10, RuleReduce: 292, Time: 36.000000
Name: target_239, Result: (((- a) & a) + ((- a) | ((~ a) ^ (- a)))), Size: 13, OrigSize: 114, VarNum: 1, IsPoly: false, AlterOrig: 13, AlterDeob: 2, RuleNumber: 352, RuleCount: 127, LinearReduce: 11, SynthReduce: 14, RuleReduce: 89, Time: 26.000000
Name: target_24, Result: (((c ^ d) + (~ (- (((c + (- ((d | (a - d)) + (d & (a - d))))) + 1) + ((~ c) | (((d | (a - d)) + (d & (a - d))) - 1)))))) + 1), Size: 41, OrigSize: 111, VarNum: 3, IsPoly: false, AlterOrig: 11, AlterDeob: 3, RuleNumber: 352, RuleCount: 267, LinearReduce: 9, SynthReduce: 28, RuleReduce: 74, Time: 27.000000
Name: target_240, Result: ((- (((2 * e) + (~ (e * (e | a)))) + 1)) * (~ (a & e))), Size: 18, OrigSize: 253, VarNum: 2, IsPoly: false, AlterOrig: 24, AlterDeob: 3, RuleNumber: 352, RuleCount: 102, LinearReduce: 28, SynthReduce: 0, RuleReduce: 225, Time: 29.000000
Name: target_241, Result: (((((- b) + a) + 1) + ((b - 1) | (~ a))) | (- (a * (a + a)))), Size: 20, OrigSize: 89, VarNum: 2, IsPoly: false, AlterOrig: 8, AlterDeob: 2, RuleNumber: 352, RuleCount: 34, LinearReduce: 0, SynthReduce: 0, RuleReduce: 89, Time: 26.000000
Name: target_242, Result: ((~ b) | ((b & c) - (c * b))), Size: 10, OrigSize: 145, VarNum: 2, IsPoly: false, AlterOrig: 14, AlterDeob: 2, RuleNumber: 352, RuleCount: 52, LinearReduce: 11, SynthReduce: 0, RuleReduce: 134, Time: 45.000000
Name: target_243, Result: ((((- (d + d)) ^ ((b & d) + a)) & (~ ((((- b) & (~ d)) + ((- b) & (~ d))) - (- b)))) - (((~ (- (d + d))) ^ ((b & d) + a)) & ((((- b) & (~ d)) + ((- b) & (~ d))) - (- b)))), Size: 53, OrigSize: 275, VarNum: 3, IsPoly: false, AlterOrig: 34, AlterDeob: 8, RuleNumber: 352, RuleCount: 549, LinearReduce: 50, SynthReduce: 8, RuleReduce: 217, Time: 26.000000
Name: target_244, Result: ((((- e) & (~ ((- (c - (e - c))) + ((c | e) ^ (- e))))) << 1) - ((- e) ^ ((- (c - (e - c))) + ((c | e) ^ (- e))))), Size: 36, OrigSize: 172, VarNum: 2, IsPoly: false, AlterOrig: 29, AlterDeob: 7, RuleNumber: 352, RuleCount: 154, LinearReduce: 0, SynthReduce: 4, RuleReduce: 168, Time: 26.000000
Name: target_245, Result: (- ((((c - 1) | ((a & c) * a)) + (- c)) + 1)), Size: 15, OrigSize: 61, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 1, RuleNumber: 352, RuleCount: 26, LinearReduce: 5, SynthReduce: 0, RuleReduce: 56, Time: 27.000000
Name: target_246, Result: ((d - e) ^ (e * a)), Size: 7, OrigSize: 99, VarNum: 3, IsPoly: false, AlterOrig: 6, AlterDeob: 0, RuleNumber: 352, RuleCount: 29, LinearReduce: 0, SynthReduce: 10, RuleReduce: 89, Time: 11.000000
Name: target_247, Result: (c & (~ d)), Size: 4, OrigSize: 107, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 0, RuleNumber: 352, RuleCount: 102, LinearReduce: 12, SynthReduce: 10, RuleReduce: 85, Time: 6.000000
Name: target_248, Result: ((b | (- (d | a))) & (~ a)), Size: 9, OrigSize: 45, VarNum: 3, IsPoly: false, AlterOrig: 5, AlterDeob: 1, RuleNumber: 352, RuleCount: 76, LinearReduce: 10, SynthReduce: 2, RuleReduce: 33, Time: 26.000000
Name: target_249, Result: (((((((- 1) << 1) ^ (~ 1)) | (a + b)) + ((((- 1) << 1) ^ (~ 1)) | (a + b))) - ((((- 1) << 1) ^ (~ 1)) ^ (a + b))) ^ ((((((b * (~ a)) - b) - (((~ b) | ((~ a) * b)) << 1)) - 2) | a) - (a & ((((b * (~ a)) - b) - (((~ b) | ((~ a) * b)) << 1)) - 2)))), Size: 77, OrigSize: 583, VarNum: 2, IsPoly: false, AlterOrig: 40, AlterDeob: 9, RuleNumber: 352, RuleCount: 398, LinearReduce: 50, SynthReduce: 0, RuleReduce: 533, Time: 27.000000
Name: target_25, Result: (((((((d - (~ (2 * c))) + ((~ (c + c)) | (~ d))) - (~ d)) - 1) + (~ (c | d))) + 1) + ((- (((d - (~ (2 * c))) + (((- (c + c)) - 1) | (~ d))) - (~ d))) | (c | d))), Size: 51, OrigSize: 159, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 11, RuleNumber: 352, RuleCount: 217, LinearReduce: 36, SynthReduce: 0, RuleReduce: 123, Time: 28.000000
Name: target_250, Result: (((- 2) * c) - (b - (~ b))), Size: 9, OrigSize: 136, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 0, RuleNumber: 352, RuleCount: 75, LinearReduce: 64, SynthReduce: 1, RuleReduce: 71, Time: 25.000000
Name: target_251, Result: (- d), Size: 2, OrigSize: 138, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 0, RuleNumber: 352, RuleCount: 29, LinearReduce: 61, SynthReduce: 11, RuleReduce: 66, Time: 26.000000
Name: target_252, Result: ((((a & ((~ b) & e)) + ((- 1) * b)) + 1) + ((~ ((- 1) * b)) | (~ (a & ((~ b) & e))))), Size: 27, OrigSize: 97, VarNum: 3, IsPoly: false, AlterOrig: 11, AlterDeob: 3, RuleNumber: 352, RuleCount: 69, LinearReduce: 16, SynthReduce: 8, RuleReduce: 73, Time: 26.000000
Name: target_253, Result: (- (((((((e - b) - ((e | (~ b)) << 1)) - 2) + b) + 1) + ((~ (((e - b) - ((e | (~ b)) << 1)) - 2)) | (~ b))) & (((b - a) - ((b | (~ a)) << 1)) - 2))), Size: 47, OrigSize: 80, VarNum: 3, IsPoly: false, AlterOrig: 5, AlterDeob: 3, RuleNumber: 352, RuleCount: 104, LinearReduce: 2, SynthReduce: 0, RuleReduce: 78, Time: 29.000000
Name: target_254, Result: (- (((a - ((~ 0) << 1)) - 2) ^ ((a ^ (a + b)) + ((a & (a + b)) + (a & (a + b)))))), Size: 27, OrigSize: 178, VarNum: 2, IsPoly: false, AlterOrig: 17, AlterDeob: 2, RuleNumber: 352, RuleCount: 169, LinearReduce: 30, SynthReduce: 2, RuleReduce: 146, Time: 26.000000
Name: target_255, Result: (- ((((~ b) * (c | b)) - (~ (c * e))) - 1)), Size: 14, OrigSize: 129, VarNum: 3, IsPoly: false, AlterOrig: 19, AlterDeob: 2, RuleNumber: 352, RuleCount: 64, LinearReduce: 0, SynthReduce: 2, RuleReduce: 127, Time: 44.000000
Name: target_256, Result: ((b * (~ b)) ^ (((2 * d) - ((d | (~ (- d))) << 1)) - 2)), Size: 18, OrigSize: 121, VarNum: 2, IsPoly: false, AlterOrig: 12, AlterDeob: 1, RuleNumber: 352, RuleCount: 80, LinearReduce: 3, SynthReduce: 0, RuleReduce: 118, Time: 27.000000
Name: target_258, Result: (((((~ (d - e)) ^ b) ^ ((((b & d) & e) & (~ (((((d & b) + (~ e)) + 1) | e) + ((((d & b) + (~ e)) + 1) & e)))) - ((~ ((b & d) & e)) & (((((d & b) + (~ e)) + 1) | e) + ((((d & b) + (~ e)) + 1) & e))))) + ((((((b & d) & e) & (~ (((((d & b) + (~ e)) + 1) | e) + ((((d & b) + (~ e)) + 1) & e)))) - ((~ ((b & d) & e)) & (((((d & b) + (~ e)) + 1) | e) + ((((d & b) + (~ e)) + 1) & e)))) | ((d + ((- 1) * e)) ^ b)) << 1)) + 1), Size: 135, OrigSize: 272, VarNum: 3, IsPoly: false, AlterOrig: 31, AlterDeob: 8, RuleNumber: 352, RuleCount: 425, LinearReduce: 36, SynthReduce: 0, RuleReduce: 236, Time: 26.000000
Name: target_259, Result: ((b | (c | e)) | (e * c)), Size: 9, OrigSize: 106, VarNum: 3, IsPoly: false, AlterOrig: 9, AlterDeob: 1, RuleNumber: 352, RuleCount: 111, LinearReduce: 32, SynthReduce: 0, RuleReduce: 74, Time: 26.000000
Name: target_26, Result: (((~ (d * a)) * (a + d)) - (~ ((c + c) - ((((- 1) * a) - (((d - a) | (~ d)) << 1)) - 2)))), Size: 29, OrigSize: 362, VarNum: 3, IsPoly: false, AlterOrig: 27, AlterDeob: 5, RuleNumber: 352, RuleCount: 64, LinearReduce: 14, SynthReduce: 2, RuleReduce: 346, Time: 26.000000
Name: target_260, Result: ((((- ((- (e * a)) - (e * a))) + (((((- a) | e) + (~ d)) + 1) | a)) + 1) + ((~ ((e * a) - ((- e) * a))) | ((- (((((- a) | e) + (~ d)) + 1) | a)) - 1))), Size: 48, OrigSize: 211, VarNum: 3, IsPoly: false, AlterOrig: 29, AlterDeob: 5, RuleNumber: 352, RuleCount: 79, LinearReduce: 0, SynthReduce: 2, RuleReduce: 209, Time: 26.000000
Name: target_262, Result: (((b * c) & (b + 1)) ^ b), Size: 9, OrigSize: 253, VarNum: 2, IsPoly: false, AlterOrig: 28, AlterDeob: 0, RuleNumber: 352, RuleCount: 59, LinearReduce: 0, SynthReduce: 37, RuleReduce: 216, Time: 25.000000
Name: target_263, Result: ((e ^ (((((a + c) ^ (~ a)) + (((a + c) | a) + ((a + c) | a))) + 1) * c)) ^ ((((c * c) ^ a) + (((~ a) | (c * c)) << 1)) + 1)), Size: 41, OrigSize: 677, VarNum: 3, IsPoly: false, AlterOrig: 46, AlterDeob: 5, RuleNumber: 352, RuleCount: 196, LinearReduce: 16, SynthReduce: 0, RuleReduce: 661, Time: 26.000000
Name: target_264, Result: ((((d + (~ a)) + 1) & (a + ((- 2) * (a & d)))) ^ (- 1)), Size: 18, OrigSize: 295, VarNum: 2, IsPoly: false, AlterOrig: 22, AlterDeob: 2, RuleNumber: 352, RuleCount: 106, LinearReduce: 65, SynthReduce: 0, RuleReduce: 230, Time: 43.000000
Name: target_265, Result: (((c | a) + (- ((- (a & ((c - a) + c))) - 1))) + 1), Size: 17, OrigSize: 86, VarNum: 2, IsPoly: false, AlterOrig: 9, AlterDeob: 2, RuleNumber: 352, RuleCount: 67, LinearReduce: 28, SynthReduce: 5, RuleReduce: 53, Time: 44.000000
Name: target_267, Result: (~ ((a + b) * ((e + a) * (((b - a) - (((~ a) | b) << 1)) - 2)))), Size: 21, OrigSize: 430, VarNum: 3, IsPoly: false, AlterOrig: 41, AlterDeob: 1, RuleNumber: 352, RuleCount: 113, LinearReduce: 8, SynthReduce: 0, RuleReduce: 422, Time: 30.000000
Name: target_268, Result: ((((- 1) + ((- (((b + (d * d)) - 1) + 1)) - 1)) + (d * b)) + (- (((d * b) | (~ ((((d * d) + b) - 1) + 1))) << 1))), Size: 37, OrigSize: 178, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 2, RuleNumber: 352, RuleCount: 109, LinearReduce: 1, SynthReduce: 0, RuleReduce: 177, Time: 32.000000
Name: target_269, Result: (- (((((((((- (b | (~ c))) - (~ 0)) - 2) + c) + 1) + ((~ (((- (b | (~ c))) - (~ 0)) - 2)) | (~ c))) - a) - ((((((((- (b | (~ c))) - (~ 0)) - 2) + c) + 1) + (((- (((- (b | (~ c))) - (~ 0)) - 2)) - 1) | (~ c))) | (~ a)) << 1)) - 2)), Size: 71, OrigSize: 143, VarNum: 3, IsPoly: false, AlterOrig: 8, AlterDeob: 13, RuleNumber: 352, RuleCount: 242, LinearReduce: 55, SynthReduce: 4, RuleReduce: 84, Time: 36.000000
Name: target_270, Result: ((2 - (((c + b) - (- (b * c))) - (((c + b) | ((b * c) - 1)) << 1))) & c), Size: 24, OrigSize: 143, VarNum: 2, IsPoly: false, AlterOrig: 14, AlterDeob: 0, RuleNumber: 352, RuleCount: 81, LinearReduce: 0, SynthReduce: 0, RuleReduce: 143, Time: 26.000000
Name: target_271, Result: ((((~ ((((b | (d * c)) + (((- b) ^ c) + (((- b) & c) + ((- b) & c)))) + 1) + ((~ (((- b) ^ c) + (((- b) & c) + ((- b) & c)))) | (~ ((d * c) | b))))) ^ (d & c)) + (((d & c) | (((((d * c) | b) + ((c ^ (- b)) + (((- b) & c) + ((- b) & c)))) + 1) + (((- ((d * c) | b)) - 1) | (~ ((c ^ (- b)) + (((- b) & c) + ((- b) & c))))))) << 1)) + 1), Size: 106, OrigSize: 276, VarNum: 3, IsPoly: false, AlterOrig: 29, AlterDeob: 15, RuleNumber: 352, RuleCount: 578, LinearReduce: 0, SynthReduce: 0, RuleReduce: 276, Time: 27.000000
Name: target_272, Result: (((((((c + (a * c)) + 1) + ((~ (c * a)) | (~ c))) & (e & ((a | (a * a)) + (a & (a * a))))) + ((c * c) * e)) + 1) + ((~ (e * (c * c))) | (~ ((((c + (a * c)) + 1) + ((~ c) | (~ (c * a)))) & (((a | (a * a)) + (a & (a * a))) & e))))), Size: 75, OrigSize: 455, VarNum: 3, IsPoly: false, AlterOrig: 17, AlterDeob: 9, RuleNumber: 352, RuleCount: 295, LinearReduce: 22, SynthReduce: 0, RuleReduce: 433, Time: 26.000000
Name: target_273, Result: (~ d), Size: 2, OrigSize: 74, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 0, RuleNumber: 352, RuleCount: 70, LinearReduce: 57, SynthReduce: 0, RuleReduce: 17, Time: 2.000000
Name: target_274, Result: (((((- (e & d)) * (- e)) + (~ (d * (~ d)))) + 1) + ((d * (~ d)) | (~ (- (e * ((- 1) * (d & e))))))), Size: 31, OrigSize: 219, VarNum: 2, IsPoly: false, AlterOrig: 22, AlterDeob: 7, RuleNumber: 352, RuleCount: 109, LinearReduce: 7, SynthReduce: 0, RuleReduce: 212, Time: 26.000000
Name: target_275, Result: ((c & (a + e)) + (- (a & (c - a)))), Size: 12, OrigSize: 94, VarNum: 3, IsPoly: false, AlterOrig: 11, AlterDeob: 2, RuleNumber: 352, RuleCount: 55, LinearReduce: 17, SynthReduce: 0, RuleReduce: 77, Time: 29.000000
Name: target_276, Result: (((((c | e) & ((b * b) * c)) - ((e * b) ^ b)) - ((((~ (e * b)) ^ b) | ((e | c) & ((b * b) * c))) + (((~ (e * b)) ^ b) | ((e | c) & ((b * b) * c))))) - 2), Size: 51, OrigSize: 603, VarNum: 3, IsPoly: false, AlterOrig: 37, AlterDeob: 5, RuleNumber: 352, RuleCount: 1323, LinearReduce: 82, SynthReduce: 0, RuleReduce: 521, Time: 27.000000
Name: target_277, Result: ((((c * (a ^ (c * a))) + (a | c)) + 1) + ((~ (a | c)) | (~ ((a ^ (c * a)) * c)))), Size: 27, OrigSize: 379, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 3, RuleNumber: 352, RuleCount: 237, LinearReduce: 18, SynthReduce: 0, RuleReduce: 361, Time: 45.000000
Name: target_278, Result: ((((((a + a) * a) - (((- 1) << 1) ^ (~ 1))) - (((a * (a + a)) | (1 ^ ((- 1) << 1))) << 1)) - 2) ^ (a & (~ b))), Size: 35, OrigSize: 381, VarNum: 2, IsPoly: false, AlterOrig: 22, AlterDeob: 4, RuleNumber: 352, RuleCount: 202, LinearReduce: 25, SynthReduce: 0, RuleReduce: 356, Time: 26.000000
Name: target_279, Result: (d * d), Size: 3, OrigSize: 69, VarNum: 1, IsPoly: false, AlterOrig: 8, AlterDeob: 0, RuleNumber: 352, RuleCount: 10, LinearReduce: 0, SynthReduce: 2, RuleReduce: 67, Time: 3.000000
Name: target_28, Result: (((- 2) + ((- 2) * ((b + b) & ((- a) * e)))) + ((- 1) * ((b + b) ^ ((- a) * e)))), Size: 26, OrigSize: 124, VarNum: 3, IsPoly: false, AlterOrig: 16, AlterDeob: 2, RuleNumber: 352, RuleCount: 34, LinearReduce: 5, SynthReduce: 0, RuleReduce: 119, Time: 45.000000
Name: target_280, Result: (((e * a) - (((e * (2 * a)) | (~ (a * e))) << 1)) - 2), Size: 18, OrigSize: 417, VarNum: 2, IsPoly: false, AlterOrig: 25, AlterDeob: 2, RuleNumber: 352, RuleCount: 221, LinearReduce: 75, SynthReduce: 21, RuleReduce: 321, Time: 42.000000
Name: target_282, Result: (- (((((d + (~ e)) + 1) ^ d) - (((~ (d - e)) & d) + ((~ (d - e)) & d))) | (e * ((- e) & e)))), Size: 30, OrigSize: 169, VarNum: 2, IsPoly: false, AlterOrig: 24, AlterDeob: 4, RuleNumber: 352, RuleCount: 84, LinearReduce: 21, SynthReduce: 0, RuleReduce: 148, Time: 44.000000
Name: target_283, Result: (~ ((((a - (d + d)) - ((a | (~ (d + d))) + (a | (~ (d + d))))) - 2) * (~ (d * (((d * a) << 1) - (a * d)))))), Size: 35, OrigSize: 1752, VarNum: 2, IsPoly: false, AlterOrig: 96, AlterDeob: 5, RuleNumber: 352, RuleCount: 325, LinearReduce: 24, SynthReduce: 0, RuleReduce: 1728, Time: 29.000000
Name: target_284, Result: (((- 1) * (a & (~ c))) * (- (((((- 1) * c) - ((a | (~ (a + c))) << 1)) - 2) | a))), Size: 26, OrigSize: 365, VarNum: 2, IsPoly: false, AlterOrig: 36, AlterDeob: 3, RuleNumber: 352, RuleCount: 125, LinearReduce: 21, SynthReduce: 0, RuleReduce: 344, Time: 26.000000
Name: target_285, Result: ((d | (~ a)) ^ c), Size: 6, OrigSize: 48, VarNum: 3, IsPoly: false, AlterOrig: 0, AlterDeob: 0, RuleNumber: 352, RuleCount: 88, LinearReduce: 14, SynthReduce: 0, RuleReduce: 34, Time: 21.000000
Name: target_286, Result: ((((c | d) ^ (~ ((((- (c - (~ c))) | d) + (2 * c)) + 1))) + (((d | c) | ((c & (~ d)) | ((((- (c - (~ c))) | d) + (2 * c)) + 1))) + ((d | c) | ((c & (~ d)) | ((((- (c - (~ c))) | d) + (2 * c)) + 1))))) + 1), Size: 66, OrigSize: 302, VarNum: 2, IsPoly: false, AlterOrig: 45, AlterDeob: 7, RuleNumber: 352, RuleCount: 14999, LinearReduce: 65, SynthReduce: 0, RuleReduce: 237, Time: 27.000000
Name: target_287, Result: (c + (c + a)), Size: 5, OrigSize: 68, VarNum: 2, IsPoly: false, AlterOrig: 14, AlterDeob: 0, RuleNumber: 352, RuleCount: 101, LinearReduce: 3, SynthReduce: 18, RuleReduce: 47, Time: 26.000000
Name: target_289, Result: ((((- b) ^ b) ^ e) * (((((- 1) * b) + e) - (((- b) | (~ (- e))) << 1)) - 2)), Size: 24, OrigSize: 241, VarNum: 2, IsPoly: false, AlterOrig: 28, AlterDeob: 3, RuleNumber: 352, RuleCount: 198, LinearReduce: 1, SynthReduce: 2, RuleReduce: 238, Time: 26.000000
Name: target_29, Result: (e | (~ ((- c) - d))), Size: 7, OrigSize: 24, VarNum: 3, IsPoly: false, AlterOrig: 2, AlterDeob: 1, RuleNumber: 352, RuleCount: 42, LinearReduce: 0, SynthReduce: 5, RuleReduce: 19, Time: 44.000000
Name: target_290, Result: ((((a ^ b) - (~ (a - b))) - (((a - b) | (a ^ b)) << 1)) - 2), Size: 20, OrigSize: 80, VarNum: 2, IsPoly: false, AlterOrig: 10, AlterDeob: 2, RuleNumber: 352, RuleCount: 348, LinearReduce: 28, SynthReduce: 16, RuleReduce: 36, Time: 39.000000
Name: target_291, Result: (a & c), Size: 3, OrigSize: 205, VarNum: 3, IsPoly: false, AlterOrig: 7, AlterDeob: 0, RuleNumber: 352, RuleCount: 116, LinearReduce: 44, SynthReduce: 5, RuleReduce: 156, Time: 25.000000
Name: target_292, Result: ((b ^ ((d * b) | ((((((d - 1) & (~ d)) + 1) + d) + 1) + (((- (((d - 1) & (~ d)) + 1)) - 1) | (~ d))))) - (((((((((d - 1) & (~ d)) + 1) + d) + 1) + (((- (((d - 1) & (~ d)) + 1)) - 1) | (~ d))) | (d * b)) & (~ b)) + ((((((((d - 1) & (~ d)) + 1) + d) + 1) + (((- (((d - 1) & (~ d)) + 1)) - 1) | (~ d))) | (d * b)) & (~ b)))), Size: 103, OrigSize: 604, VarNum: 2, IsPoly: false, AlterOrig: 56, AlterDeob: 13, RuleNumber: 352, RuleCount: 450, LinearReduce: 99, SynthReduce: 12, RuleReduce: 493, Time: 27.000000
Name: target_293, Result: (((e - (~ (e * b))) - 1) * b), Size: 10, OrigSize: 213, VarNum: 2, IsPoly: false, AlterOrig: 16, AlterDeob: 1, RuleNumber: 352, RuleCount: 58, LinearReduce: 28, SynthReduce: 0, RuleReduce: 185, Time: 43.000000
Name: target_294, Result: ((((- c) ^ c) * b) - ((((- c) ^ c) * b) & ((((c * c) + b) - 1) + 1))), Size: 23, OrigSize: 194, VarNum: 2, IsPoly: false, AlterOrig: 23, AlterDeob: 1, RuleNumber: 352, RuleCount: 75, LinearReduce: 0, SynthReduce: 0, RuleReduce: 194, Time: 27.000000
Name: target_295, Result: ((((((- 1) * a) - ((a | (~ (a + a))) << 1)) - 2) | ((((d * a) + (a ^ d)) + 1) + ((~ (a * d)) | ((~ a) ^ d)))) + (((((d * a) + (a ^ d)) + 1) + (((~ a) ^ d) | (~ (a * d)))) & ((((- 1) * a) - (((~ (a + a)) | a) << 1)) - 2))), Size: 71, OrigSize: 177, VarNum: 2, IsPoly: false, AlterOrig: 8, AlterDeob: 8, RuleNumber: 352, RuleCount: 617, LinearReduce: 2, SynthReduce: 0, RuleReduce: 175, Time: 26.000000
Name: target_296, Result: ((((((d * (- (d ^ b))) ^ (~ (b + b))) + ((((- (d ^ b)) * d) | (b + b)) << 1)) + 1) + 1) + (~ 0)), Size: 31, OrigSize: 849, VarNum: 2, IsPoly: false, AlterOrig: 101, AlterDeob: 6, RuleNumber: 352, RuleCount: 551, LinearReduce: 106, SynthReduce: 30, RuleReduce: 713, Time: 27.000000
Name: target_297, Result: (((1 & ((~ (b << 1)) ^ b)) << 1) - (1 ^ ((b << 1) ^ b))), Size: 18, OrigSize: 176, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 2, RuleNumber: 352, RuleCount: 117, LinearReduce: 32, SynthReduce: 0, RuleReduce: 144, Time: 26.000000
Name: target_298, Result: (((- 1) * a) * ((((- ((((2 * b) + (a * b)) + 1) + ((~ (a * b)) | (~ (2 * b))))) - 1) ^ (a + b)) + ((((- ((((2 * b) + (a * b)) + 1) + ((~ (a * b)) | (~ (2 * b))))) - 1) & (a + b)) + (((- ((((2 * b) + (a * b)) + 1) + ((~ (a * b)) | (~ (2 * b))))) - 1) & (a + b))))), Size: 85, OrigSize: 1025, VarNum: 2, IsPoly: false, AlterOrig: 56, AlterDeob: 10, RuleNumber: 352, RuleCount: 516, LinearReduce: 38, SynthReduce: 0, RuleReduce: 987, Time: 26.000000
Name: target_299, Result: ((((- 1) * a) + d) ^ (((a - d) - (((~ d) | a) << 1)) - 2)), Size: 19, OrigSize: 89, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 0, RuleNumber: 352, RuleCount: 123, LinearReduce: 4, SynthReduce: 0, RuleReduce: 85, Time: 28.000000
Name: target_3, Result: ((((- (b ^ c)) + (c * b)) + 1) + ((~ (- (b ^ c))) | (~ (b * c)))), Size: 21, OrigSize: 177, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 5, RuleNumber: 352, RuleCount: 162, LinearReduce: 18, SynthReduce: 0, RuleReduce: 159, Time: 27.000000
Name: target_30, Result: (- (((d * a) - (~ 1)) - 2)), Size: 9, OrigSize: 90, VarNum: 2, IsPoly: false, AlterOrig: 5, AlterDeob: 1, RuleNumber: 352, RuleCount: 19, LinearReduce: 22, SynthReduce: 2, RuleReduce: 66, Time: 26.000000
Name: target_300, Result: (- ((d | e) | (((((d - e) - 1) ^ (~ (d - e))) + (((d - e) ^ (- (d - e))) ^ ((~ (d - e)) << 1))) + 1))), Size: 33, OrigSize: 151, VarNum: 2, IsPoly: false, AlterOrig: 19, AlterDeob: 6, RuleNumber: 352, RuleCount: 321, LinearReduce: 31, SynthReduce: 0, RuleReduce: 120, Time: 27.000000
Name: target_301, Result: ((((~ (((a - ((((c - a) + ((a - c) | (~ c))) + a) + 1)) - ((a | (~ ((((c - a) + ((a - c) | (~ c))) + a) + 1))) << 1)) - 2)) | (a | c)) + ((((a - c) | c) - ((a | (~ ((((c - a) + ((a - c) | (~ c))) + a) + 1))) << 1)) - 2)) + 1), Size: 73, OrigSize: 164, VarNum: 2, IsPoly: false, AlterOrig: 16, AlterDeob: 11, RuleNumber: 352, RuleCount: 931, LinearReduce: 55, SynthReduce: 5, RuleReduce: 104, Time: 41.000000
