Name: target_10, Result: (y & x), Size: 3, OrigSize: 28, VarNum: 2, IsPoly: false, AlterOrig: 1, AlterDeob: 0, RuleNumber: 193, RuleCount: 0, LinearReduce: 0, SynthReduce: 25, RuleReduce: 3, Time: 23.000000
Name: target_571, Result: (((x | y) ^ (- (y & x))) + (((- (x & y)) & (x | y)) << 1)), Size: 19, OrigSize: 37, VarNum: 2, IsPoly: false, AlterOrig: 9, AlterDeob: 5, RuleNumber: 193, RuleCount: 190, LinearReduce: 0, SynthReduce: 18, RuleReduce: 19, Time: 79.000000
Name: target_572, Result: (((y | ((((((x & (- 96)) ^ (- 24)) | (((y & (- y)) & (- 118)) | 20)) | 1) + ((x & 1) ^ 1)) + ((((((((((x & 4) | ((y & (- y)) & 53)) + (- 1)) + (((x & 4) & (- y)) & y)) + ((((((x & 128) ^ 200) & (- y)) & y) << 1) | (- 410))) - ((((y & (- y)) & 64) | (- 205)) ^ (((x & (- 112)) ^ (- 120)) & (((y & (- y)) & (- 118)) | 20)))) + ((x & 78) ^ 20)) + (y | (- y))) + ((x << 1) | 188)) + (x & 4)))) + (y | (((((x << 1) & 38) ^ (- 34)) + ((x ^ (- 8)) + 1)) + ((x << 1) | 41)))) - ((y | ((((((x << 1) & (- 200)) | 196) - (x & (- 100))) + (- 98)) + (((x << 1) | (- 196)) - ((x & 2) ^ (x | (- 98)))))) ^ (y & (((((x | 148) & ((x & 148) ^ 5)) | ((x << 1) & 256)) ^ 138) + (((((((((((x & 8) + (- 289)) + (((x << 1) & 296) ^ 10)) + (((x | 148) & ((x & 148) ^ 5)) ^ (- 2))) + 11) + ((((~ (x & 8)) << 1) | ((((x | (- 108)) & ((x & (- 108)) ^ 101)) | (x & 10)) ^ 149)) << 1)) - (((~ (x & 8)) << 1) ^ ((((x | (- 108)) & ((x & (- 108)) ^ 101)) | (x & 10)) ^ 149))) + (- 293)) + (((x << 1) & 8) | 144)) + (x & 8)) + 138))))), Size: 293, OrigSize: 293, VarNum: 2, IsPoly: false, AlterOrig: 20, AlterDeob: 29, RuleNumber: 193, RuleCount: 37440, LinearReduce: 0, SynthReduce: 0, RuleReduce: 293, Time: 74.000000
Name: target_573, Result: ((((((((- 48) + ((((x | y) & 4) | (((x | y) & 4) << 1)) ^ 197)) + (((x | y) << 1) | (- 10))) + ((x | y) ^ (- 180))) + (((x | y) & (- 192)) | 50)) + (((x | y) & 12) ^ (- 9))) + ((x | y) | (- 9))) + (- (((x | y) & (- 180)) ^ (((x | y) & 12) ^ (- 9))))), Size: 76, OrigSize: 78, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 14, RuleNumber: 193, RuleCount: 1478, LinearReduce: 2, SynthReduce: 0, RuleReduce: 76, Time: 84.000000
Name: target_574, Result: ((((((((((((((x | y) & (- 2)) ^ (- 17)) + (((x | y) & 136) | (- 175))) + (((x | y) << 1) | 126)) + (((((x | y) << 1) & (- 352)) | 92) ^ (((x | y) & (- 140)) ^ (- 47)))) + ((((((x | y) << 1) & (- 352)) | 92) & (((x | y) & (- 140)) ^ (- 47))) << 1)) - (x | y)) + (((x | y) << 1) | (- (x | y)))) + (((x | y) << 1) & (- (x | y)))) + (((x | y) ^ (- 2)) + 1)) + (((x | y) & 2) | 69)) + ((x | y) | (- 47))) + ((x | y) & 46)), Size: 126, OrigSize: 126, VarNum: 2, IsPoly: false, AlterOrig: 10, AlterDeob: 19, RuleNumber: 193, RuleCount: 2363, LinearReduce: 0, SynthReduce: 0, RuleReduce: 126, Time: 84.000000
Name: target_575, Result: (((((x | y) << 1) | (- 226)) + (((x | y) & (- 2)) ^ 113)) + (((((((((((x | y) & 4) | (- 45)) + ((x | y) & 1)) - (y | x)) + 73) + (((x | y) & 14) | 1)) + ((x | y) & 4)) + (((x | y) & 14) ^ (- 43))) + 113) + ((x | y) ^ 14))), Size: 69, OrigSize: 69, VarNum: 2, IsPoly: false, AlterOrig: 5, AlterDeob: 8, RuleNumber: 193, RuleCount: 1202, LinearReduce: 0, SynthReduce: 0, RuleReduce: 69, Time: 62.000000
Name: target_576, Result: ((((- y) - y) | (x << 1)) + (- ((x | (- y)) ^ (x & (((((- y) & 80) ^ (- 189)) + ((((- y) << 1) & 128) | 344)) + (((((((((((((((y * 6) & 6) ^ 186) + (((((- y) & 79) ^ 76) | (((- y) & 68) | (- 128))) ^ 110)) + 1) + ((y * 62) | (- 56))) + (- (((- y) & 12) ^ ((- y) | (- 28))))) + (((((- y) ^ 76) | (((- y) & 68) | 2147483520)) << 1) | 100)) + 44) + (((y + 31) & 16) | 32)) + (- 166)) + ((((y * 254) & 184) | (- 192)) | (96 + (- ((- y) & 92))))) + ((((y * 254) & 184) | (- 192)) & (96 + (- ((- y) & 92))))) + ((- y) ^ 95)) + (- 141))))))), Size: 150, OrigSize: 236, VarNum: 2, IsPoly: false, AlterOrig: 17, AlterDeob: 17, RuleNumber: 193, RuleCount: 2236, LinearReduce: 0, SynthReduce: 86, RuleReduce: 150, Time: 72.000000
Name: target_577, Result: ((((((((((((((- 15) + (x & (y & 1))) + (((x & y) << 1) | 2)) + ((x & y) ^ 17)) + ((x & y) ^ 1)) + ((((y & x) ^ (- 17)) | 1) & (((17 & x) & y) ^ 16))) + ((y & (17 & x)) ^ 17)) + (x & (y & 1))) + ((x & y) | (- 17))) + ((y & (17 & x)) ^ 16)) + (((y & (17 & x)) ^ 16) ^ (((x & y) ^ (- 17)) | 1))) + (- (y & ((- 2) & x)))) + ((- 2) & ((y & x) ^ (- 17)))) + ((x & y) | (- 2))), Size: 116, OrigSize: 125, VarNum: 2, IsPoly: false, AlterOrig: 11, AlterDeob: 19, RuleNumber: 193, RuleCount: 3083, LinearReduce: 9, SynthReduce: 0, RuleReduce: 116, Time: 82.000000
Name: target_578, Result: (y ^ x), Size: 3, OrigSize: 35, VarNum: 2, IsPoly: false, AlterOrig: 10, AlterDeob: 0, RuleNumber: 193, RuleCount: 9, LinearReduce: 0, SynthReduce: 0, RuleReduce: 35, Time: 27.000000
Name: target_579, Result: (((((x | (((((- 314) & (y * (- 2))) ^ 380) + ((((- 153) & (- y)) ^ (- 43)) + 1)) + ((((((((((((((96 & x) | ((- y) & (y ^ 152))) << 1) - ((96 & x) ^ ((- y) & (y ^ 152)))) + ((((- 142) & x) ^ 104) | (38 & (- y)))) + ((- y) & ((x & 34) ^ 32))) + ((192 & (x << 1)) | 10)) - (96 & x)) + (- 4)) + ((((- y) & y) << 1) | (- 306))) + (y | (- y))) + (((- x) ^ x) | (- 284))) - ((x | (- 142)) ^ (- x))) + (38 & (- y))))) + (x | (((x | (- 2)) + ((- 2) & (x | (- x)))) + (((((((((((- 80) & ((y & (- y)) << 1)) ^ (- 90)) + ((y & ((- 40) & (- y))) ^ 45)) + ((- x) & x)) + (y * (- 2))) - ((y & ((- 39) & (- y))) ^ (- 10))) + ((y | (- y)) - ((y & (38 & (- y))) ^ (- y)))) + ((((- y) & y) << 1) | 92)) + (- 9)) + ((y & ((- 40) & (- y))) ^ (- 46)))))) ^ (- (x ^ (- y)))) + ((- (x ^ (- y))) & ((x | (- y)) << 1))) + ((- (x ^ (((((- y) & 4) ^ (- 26)) + ((((- y) & 4) << 1) | 34)) + ((((((((((((((y & 1) | 38) + ((y & 1) | (- 32))) + (((y << 1) & 2) ^ (- 10))) + (y & 1)) + 115) + (((- y) | (- 137)) ^ (((- y) & 4) | 51))) + (- 93)) + ((y * 510) | (- 268))) + 8) + ((((y * 510) & 280) ^ 458) | (((- y) & 141) ^ (- 229)))) + ((((y * 510) & 280) ^ 458) & (((- y) & 141) ^ (- 229)))) + (((- y) ^ 141) + 1)) + (((- y) & 4) | 51))))) & ((x | (- y)) << 1))), Size: 360, OrigSize: 362, VarNum: 2, IsPoly: false, AlterOrig: 31, AlterDeob: 42, RuleNumber: 193, RuleCount: 14643, LinearReduce: 0, SynthReduce: 0, RuleReduce: 362, Time: 70.000000
Name: target_58, Result: (((((((((((((((x | y) & (- 2)) - (((((x | y) - ((((x | y) & 76) | (((x | y) & (- 2)) ^ (- 49))) + (((~ (x | y)) << 1) | (- 98)))) + (~ (x | y))) + ((x | y) ^ (- 77))) + (- 45))) + (x | y)) + ((~ (x | y)) & 105)) + ((x | y) | ((~ (x | y)) & 105))) - ((x | y) ^ ((~ (x | y)) & 105))) + (((~ (x | y)) | 105) & 49)) + (((~ (x | y)) | 105) ^ 48)) + ((x | y) | (- 77))) + (((x | y) | 1) & ((x | y) | (- 77)))) + 127) + ((x | y) & 1)) - (((x | y) & 16) + (x | y))) + (- 228)), Size: 143, OrigSize: 143, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 19, RuleNumber: 193, RuleCount: 2912, LinearReduce: 0, SynthReduce: 0, RuleReduce: 143, Time: 83.000000
Name: target_580, Result: ((((y | (((((y & (- 127)) ^ 19) & (((y & 1) | (~ (y | ((- y) | 1)))) | (- 128))) + (((((((((((((((((((((x | (- 3)) + ((x ^ 2) + 1)) + ((((- 19) & (- y)) ^ (- 131)) + 1)) + ((- 19) & (- y))) + (19 & (y | ((- y) | (- 19))))) + ((1 & y) | ((- 147) & (- y)))) + (((1 & y) | ((- 147) & (- y))) | (~ ((- 19) & (- y))))) + (~ ((((- 127) & y) ^ (x | (- 3))) + (((- 19) & (- y)) | ((1 & y) | ((- 147) & (- y))))))) + (((1 & y) | ((- 147) & (- y))) ^ ((- 19) & (- y)))) + ((((- 19) & (- y)) | 130) ^ (2 & x))) + ((2 & x) | (~ (((- 19) & (- y)) | 130)))) + (((- 19) & (- y)) | 130)) + 1) + (2 & x)) + (((- y) | (- 19)) & (y ^ (- 127)))) + ((((- 127) & y) ^ 19) ^ (2 & x))) + (x | (- 3))) + (y & ((- y) & 1))) + (y | ((- y) | (- 19)))) + 133) + ((((- 127) & y) | (2 & x)) ^ (- 20)))) + (- 3))) + (y | (((((y | (((x | (- 127)) | (- y)) | 14)) ^ ((~ (x | (- 127))) & (y | 2))) + ((~ (x | (- 127))) & (y | 2))) + ((y | 130) & ((x & 126) ^ 126))) + ((((((((((((((((((((y | 2) & ((((x | (- 127)) | (- y)) | 14) & (~ (x | (- 127))))) | (14 & (- y))) << 1) - (((y | 2) & ((~ (x | (- 127))) & ((x | (- y)) | 14))) ^ (14 & (- y)))) + ((((x | 2147483520) & ((- y) | 14)) << 1) | 2)) + (((x | (- 127)) & ((- y) | 14)) ^ (- 2))) + 1) + ((((y | 130) & (x | (- 127))) | ((- 127) & x)) << 1)) + ((y << 1) | (- 34))) - ((((y | 130) & (x | (- 127))) ^ ((- 127) & x)) + ((((- 147) & y) | 130) ^ (y | (- 17))))) + ((y ^ (- 131)) + 1)) + (~ (14 & (- y)))) + (((x | (- 127)) | (~ (y | 130))) ^ ((x | (- 127)) & ((- y) | 14)))) + (((x | (- 127)) & ((- y) | 14)) | (~ ((x | (- 127)) | (~ (y | 130)))))) + ((x | (- 127)) | (~ (y | 130)))) + (((~ (x | (- 127))) & (y | 130)) ^ ((14 & (- y)) | 1))) + ((14 & (- y)) | (~ ((~ (x | (- 127))) & (y | 130))))) + ((y | 130) & ((((- y) & 14) | 1) & (~ (x | (- 127)))))) + 2)))) | (- (y ^ ((((((- y) & x) | (~ (y | 48))) | 1) + ((((((x & (- y)) | (~ (y | 48))) | 1) ^ (((x ^ (- y)) & 1) & y)) & (- y)) & (x & (y | 48)))) + (((((((((((((((((((y | 48) & (x & (- y))) | ((((- y) & x) | (~ (y | 48))) | 1)) + ((y ^ (- 49)) + 1)) - ((((y | ((- y) & x)) | 48) ^ (((x ^ (- y)) & (y | 48)) | (((- y) & x) | (- 191)))) + ((x & ((- 191) & (- y))) ^ ((y | 48) | (x ^ (- y)))))) + ((((- 2) & ((x & (- y)) | (~ (y | 48)))) | ((x ^ (- y)) & (y & 1))) ^ (- 2))) + 1) + (((x & (- y)) & (y | 48)) ^ ((x & ((- 191) & (- y))) | ((y | 48) | (x ^ (- y)))))) + ((y | 48) & ((((x & (- y)) & (- 191)) | ((y | 48) | (x ^ (- y)))) & (x & (- y))))) + ((((y | ((- y) & x)) | 48) | (((x ^ (- y)) & (y | 48)) | (((- y) & x) | (- 191)))) | ((y | 48) | (x ^ (- y))))) + (((((- 191) & (- y)) & x) | ((y | 48) | (x ^ (- y)))) & (((y | (x & (- y))) | 48) | (((y | 48) & (x ^ (- y))) | ((x & (- y)) | (- 191)))))) + (((y & ((- 191) & (x ^ (- y)))) ^ 143) ^ ((x ^ (- y)) & (y & 1)))) + ((y & ((- 191) & (x ^ (- y)))) ^ (- 144))) + ((y & ((- 191) & (x ^ (- y)))) ^ 143)) + 1) + ((~ (((y | 48) & (x ^ (- y))) | ((x & (- y)) | (- 191)))) & ((y | (x & (- y))) | 48))) + (((x ^ (- y)) & (y | 48)) | (((- y) & x) | (- 191)))) + ((~ (x & (- y))) & (y | 48))) + (1 & ((x & (- y)) | (~ (y | 48))))))))) + ((- (y ^ ((((((((((x & (- 3)) ^ (- 222)) + (- 2)) + ((x & 2) | 73)) + 131) + ((x & 108) ^ (- 205))) + ((x << 1) & 64)) + (((x << 1) & (- 360)) ^ 152)) + (x & 108)) + 73))) & ((y | ((x | (- 127)) + ((x & 126) + ((x ^ 126) + 1)))) + (y | x)))), Size: 973, OrigSize: 982, VarNum: 2, IsPoly: false, AlterOrig: 58, AlterDeob: 75, RuleNumber: 193, RuleCount: 160768, LinearReduce: 0, SynthReduce: 0, RuleReduce: 982, Time: 61.000000
Name: target_581, Result: (x - y), Size: 3, OrigSize: 133, VarNum: 2, IsPoly: false, AlterOrig: 13, AlterDeob: 0, RuleNumber: 193, RuleCount: 106, LinearReduce: 0, SynthReduce: 130, RuleReduce: 3, Time: 55.000000
Name: target_582, Result: (x & y), Size: 3, OrigSize: 3, VarNum: 2, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 6, LinearReduce: 0, SynthReduce: 0, RuleReduce: 3, Time: 1.000000
Name: target_583, Result: (((((((((- 32) + (((y & x) << 1) | (- 74))) + (- ((y & x) | (- 37)))) + (((((y & x) ^ (- 2)) + 1) | ((y & x) | 1)) << 1)) + (- ((((y & x) ^ (- 2)) + 1) ^ ((y & x) | 1)))) + ((y & x) & 10)) + (((y & x) & (- 48)) ^ 107)) + (((y & x) & 64) | 30)) + (((y & x) & (- 48)) | (- 68))), Size: 85, OrigSize: 92, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 15, RuleNumber: 193, RuleCount: 3000, LinearReduce: 7, SynthReduce: 0, RuleReduce: 85, Time: 80.000000
Name: target_584, Result: (((((((((((((((((((165 + (((y & x) & 8) ^ (- 385))) + (((y & x) & 64) | 17)) + (- ((y & x) & (- 2)))) + (((y & x) << 1) | 2)) + ((y & x) ^ (- 2))) + (- ((((y & x) & (- 74)) | 72) ^ ((y & x) & 72)))) + (((((y & x) & (- 96)) | 94) & 164) ^ ((((y & x) & (- 74)) | 72) & (- 20)))) + ((((y & x) & (- 96)) | 94) & 164)) + ((y & x) & ((((y & x) & (- 96)) | 94) & 164))) + (((y & x) & (- 256)) | 90)) + (- (((y & x) & (- 96)) | 94))) + (((((y & x) & (- 74)) | 72) & (- 20)) | (((y & x) & 94) ^ 72))) + (((((y & x) & (- 74)) | 72) & (- 20)) & (((y & x) & 94) ^ 72))) + (((y & x) & 8) | (- 61))) + (((y & x) & (- 256)) ^ (- 91))) + (((y & x) & (- 96)) | 94)) + (((y & x) & 8) | (- 46))) + (((y & x) & (- 74)) ^ (- 92))) + (- ((((y & x) & (- 256)) | 254) ^ ((((y & x) & 160) ^ (- 77)) | (((y & x) & (- 92)) | 72))))), Size: 240, OrigSize: 245, VarNum: 2, IsPoly: false, AlterOrig: 18, AlterDeob: 43, RuleNumber: 193, RuleCount: 82914, LinearReduce: 5, SynthReduce: 0, RuleReduce: 240, Time: 62.000000
Name: target_585, Result: (((((x ^ ((((x << 1) | (- 98)) + (((52 & x) ^ 113) + 1)) + ((((((((128 & x) | (- 181)) + ((((2147483402 & x) | (x & ((- x) & 1))) << 1) | 128)) - ((((- 246) & x) | 64) ^ (x & ((- x) & 65)))) + ((65 & x) | (- x))) + ((- y) ^ y)) + 101) - ((y ^ (- y)) + y)))) + (((((x & 72) | ((x << 1) & 128)) ^ 65) + (((((((((((((x << 1) & 2) | 272) - (x & 1)) + (- 189)) + (((x << 1) & 16) ^ (- 266))) + ((x | (- x)) | 73)) + ((x | 73) & (- x))) + (((x << 1) & 16) | (- 24))) + (y | (- y))) + (y & (- y))) + 69) - y)) & x)) | ((- y) & x)) + (x | (- y))) - ((x | (- y)) ^ (((((y * 126) | (- 98)) - (((- y) | (- 49)) ^ (((- y) & 4) | 75))) + ((((((y * 30) & 18) | (- 52)) & (((- y) & (- 53)) ^ 25)) + ((((((y * 30) & 18) | (- 52)) | (((- y) & (- 53)) ^ 25)) << 1) - (((((- y) & (- 53)) ^ 25) ^ ((((y * 30) & 18) | (- 52)) & (((- y) & (- 53)) ^ 25))) ^ (((y * 30) & 18) | (- 52))))) + 1)) & x))), Size: 257, OrigSize: 259, VarNum: 2, IsPoly: false, AlterOrig: 18, AlterDeob: 24, RuleNumber: 193, RuleCount: 6989, LinearReduce: 0, SynthReduce: 0, RuleReduce: 259, Time: 66.000000
Name: target_586, Result: (((((181 + (((x | y) ^ (- (y | x))) | (- 181))) + (((x | y) ^ (- (y | x))) & (- 181))) + (((x | y) << 1) | 2)) + (((x | y) & (- (y | x))) << 1)) + ((x | y) ^ (- 2))), Size: 51, OrigSize: 64, VarNum: 2, IsPoly: false, AlterOrig: 8, AlterDeob: 12, RuleNumber: 193, RuleCount: 559, LinearReduce: 13, SynthReduce: 0, RuleReduce: 51, Time: 61.000000
Name: target_587, Result: (x ^ y), Size: 3, OrigSize: 3, VarNum: 2, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 6, LinearReduce: 0, SynthReduce: 0, RuleReduce: 3, Time: 0.000000
Name: target_588, Result: (((((((40 + (((x | y) & 26) ^ (- 17))) + (((x | y) << 1) | (- 22))) + ((x | y) | (- (x | y)))) + ((x | y) & (- (x | y)))) + (((x | y) & (- 27)) ^ (- 2))) + (((x | y) & (- 27)) | 1)) + ((x | y) & (- 28))), Size: 63, OrigSize: 71, VarNum: 2, IsPoly: false, AlterOrig: 10, AlterDeob: 15, RuleNumber: 193, RuleCount: 1027, LinearReduce: 8, SynthReduce: 0, RuleReduce: 63, Time: 62.000000
Name: target_589, Result: ((x | (- y)) + ((((((y << 1) + 6) | (- 6)) + (- ((y + 3) | (- 3)))) + ((((((((((((((((((((y * 62) & 38) ^ 504) + (((- y) & 19) ^ (- 253))) + 1) + (((- y) & 19) ^ (- 39))) + ((y + 3) & 2)) + ((y + (- 1)) & 2)) + ((y * 14) | (- 10))) + (- 154)) + (((((- y) & 18) | (((- y) & 19) ^ 18)) << 1) ^ ((- 18) + (- (y & 1))))) + ((((((- y) & 18) | (((- y) & 19) ^ 18)) << 1) & ((- 18) + (- (y & 1)))) << 1)) + 13) + ((((- y) & (- 24)) ^ (- 41)) ^ (((y * (- 2)) & (- 202)) ^ 218))) + (((((- y) & (- 24)) ^ (- 41)) & (((y * (- 2)) & (- 202)) ^ 218)) << 1)) + (- ((- y) & 4))) + (- 110)) + (((y * 254) & 146) | (- 156))) + ((- y) & 18)) + (((- y) & 2) ^ 6))) & x)), Size: 190, OrigSize: 304, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 19, RuleNumber: 193, RuleCount: 3328, LinearReduce: 0, SynthReduce: 109, RuleReduce: 195, Time: 67.000000
Name: target_59, Result: (((((((((((((((60 + (((x << 1) & 256) ^ 262)) + ((x & 128) | (- 131))) + ((((x & (- 153)) ^ ((x & 130) ^ 130)) ^ 154) & (~ ((x & (- 153)) & ((x & 130) ^ 130))))) + ((((~ x) << 1) | (- 74)) ^ (- ((~ x) | (- 37))))) + (((- ((~ x) | (- 37))) << 1) & 72)) + ((((x & y) + 1) << 1) | 4)) + (((x & y) + 1) ^ (- 3))) + (x ^ 28)) + ((x & (- 153)) & ((x & 130) ^ 130))) + (((x & (- 153)) ^ ((x & 130) ^ 130)) | (- 155))) + ((x & (- 133)) ^ (- 25))) + (((x & (- 135)) ^ (- 159)) | ((x & (- 167)) ^ (- 37)))) + (x & (- 153))) + (((x & (- 165)) ^ (- 189)) & ((x & (- 167)) ^ (- 37)))) + ((x & (- 153)) & ((x & 130) ^ 130))), Size: 171, OrigSize: 186, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 26, RuleNumber: 193, RuleCount: 10148, LinearReduce: 15, SynthReduce: 0, RuleReduce: 171, Time: 65.000000
Name: target_590, Result: (((((x ^ (((((3 & x) | (y & ((- 127) & (((x & 1) & (- x)) ^ (- y))))) | (- x)) + ((y & (((x & 1) & (- x)) ^ (- y))) & (((x & 3) | (- x)) & (- 127)))) + (((((((((((x & ((- x) & 2)) | 16) ^ ((- y) & y)) | (- 127)) + (y & ((((x & 3) & (- x)) | 16) & (- y)))) + ((((x & 3) & (- x)) | 16) & (y & (- y)))) + ((x & ((- x) & 1)) | ((y | (- y)) | 22))) + (((22 & y) | (- y)) << 1)) + ((x << 1) | (- 34))) - (((22 & (y | (- y))) ^ (- y)) + (((96 & x) | (- 121)) ^ (x | 111)))) + ((12 & x) | 99)))) + (((((((17 & (- x)) & x) ^ ((x | (- x)) | 95)) ^ 15) + (- 1)) + (((((((((((x | (- x)) & 78) | 16) ^ ((x | (- x)) & 16)) | (((x | (- x)) & 16) << 1)) + ((16 & (- x)) & x)) + (((((x & 1) & (- x)) | ((x & 1) ^ (x & (- x)))) << 1) | 32)) - (((((x & 1) & (- x)) | ((x & 1) ^ (x & (- x)))) | 16) ^ ((16 & (- x)) & x))) + (- 111)) + ((- y) ^ y)) - ((y ^ (- y)) + y))) & x)) | ((- y) & x)) + (x | (- y))) - ((x | (- y)) ^ (((((((y * 14) & 8) | (- 234)) - ((- y) & 4)) + 117) + ((((((((((((((- y) | (- 5)) + 20) + ((y * 62) | (- 34))) - ((- y) & 16)) + 32) + ((y * 254) | (- 254))) + (- 114)) + (((- y) & 4) ^ 92)) + 454) - (((- y) & 126) + (((- y) | (- 17)) & (- 35)))) + ((((- y) & 106) | (- 235)) | (((- y) ^ 126) + 1))) + ((((- y) & 106) | (- 235)) & (((- y) ^ 126) + 1))) + ((- y) | (- 17)))) & x))), Size: 384, OrigSize: 392, VarNum: 2, IsPoly: false, AlterOrig: 31, AlterDeob: 41, RuleNumber: 193, RuleCount: 80481, LinearReduce: 0, SynthReduce: 0, RuleReduce: 392, Time: 80.000000
Name: target_591, Result: (((~ 1) * (- ((- (x & y)) | (y | x)))) + (- ((x | y) ^ (- (x & y))))), Size: 22, OrigSize: 57, VarNum: 2, IsPoly: false, AlterOrig: 18, AlterDeob: 7, RuleNumber: 193, RuleCount: 187, LinearReduce: 0, SynthReduce: 15, RuleReduce: 42, Time: 64.000000
Name: target_592, Result: (x ^ y), Size: 3, OrigSize: 57, VarNum: 2, IsPoly: false, AlterOrig: 17, AlterDeob: 0, RuleNumber: 193, RuleCount: 10, LinearReduce: 0, SynthReduce: 0, RuleReduce: 57, Time: 0.000000
Name: target_593, Result: (((((y ^ ((((x << 1) | (- 260)) - (((x & 76) | 50) ^ (x | (- 146)))) + ((((((((x | 108) & ((y & 64) | (- 210))) << 1) + (((y << 1) & 64) | 154)) - (((x & 32) ^ ((x | 108) & ((y & 64) | (- 210)))) + (y & 32))) + (- 77)) + ((y << 1) | (- 50))) - (((y & (- 121)) ^ (y | (- 25))) + y)))) + (y & (((y & 128) ^ 178) + ((((((((((((y & 144) ^ 128) ^ ((y & 2) | (- 91))) + (((y & 144) ^ 128) & 128)) + (((y & (- 256)) | ((y & 157) ^ 192)) ^ (- 110))) + (((y & 157) ^ 192) & 144)) + (((y & (- 256)) << 1) | 216)) + (y & 96)) + ((y << 1) | (- 258))) + 1) - y) + x)))) | (y & ((((x << 1) | (- 98)) - ((x | (- 49)) ^ (((x & 1) ^ (- 49)) & ((x & (- 2)) ^ (- 51))))) + ((x << 1) | 100)))) + (((y ^ ((((x << 1) | (- 4)) - (x | (- 2))) + ((x & (- 158)) + ((x & 156) | 2)))) + (y & x)) | (y & (((x | 51) + (((x & 50) ^ 49) & (x | 50))) + (((x << 1) & 96) | (- 99)))))) - (((y ^ x) + (y & (((((x << 1) & 98) ^ (- 98)) + ((x ^ (- 4)) + 1)) + ((x << 1) | 101)))) ^ (y & (((((x << 1) & 296) ^ (- 10)) + (((x & 157) ^ 69) + 1)) + (((x & 1) << 2) + (((((((((((((((x & 1) + 81) + ((x & 157) ^ (- 191))) + (- 59)) + ((x & 1) ^ 113)) - ((x & 1) | 6)) + (- 15)) + ((((x << 1) & 24) ^ (- 130)) ^ ((x << 1) | (- 26)))) + (((((x << 1) & 24) ^ (- 130)) & ((x << 1) | (- 26))) << 1)) + ((x ^ 157) + 1)) + (- 4)) + ((((x << 1) & 48) ^ 286) | ((x << 1) | (- 274)))) + ((((x << 1) & 48) ^ 286) & ((x << 1) | (- 274)))) + 1) + ((x & 1) | 6))))))), Size: 412, OrigSize: 412, VarNum: 2, IsPoly: false, AlterOrig: 24, AlterDeob: 36, RuleNumber: 193, RuleCount: 8586, LinearReduce: 0, SynthReduce: 0, RuleReduce: 412, Time: 79.000000
Name: target_594, Result: (((((((x | y) | (- (y | x))) - (x | y)) + (((x | y) << 1) ^ 2)) + (((x | y) << 2) & 4)) + ((x | y) & (- (y | x)))) + (- 2)), Size: 40, OrigSize: 40, VarNum: 2, IsPoly: false, AlterOrig: 7, AlterDeob: 7, RuleNumber: 193, RuleCount: 388, LinearReduce: 0, SynthReduce: 0, RuleReduce: 40, Time: 70.000000
Name: target_595, Result: (x & y), Size: 3, OrigSize: 3, VarNum: 2, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 193, RuleCount: 6, LinearReduce: 0, SynthReduce: 0, RuleReduce: 3, Time: 1.000000
Name: target_596, Result: ((((((((((115 + (((x | y) & 32) | 15)) + (((((x | y) << 1) | (- 86)) | (- ((x | y) | (- 43)))) << 1)) + ((((x | y) ^ (- (y | x))) << 1) | (- 4))) + (((x | y) ^ (- (y | x))) ^ 1)) + (- ((((x | y) << 1) | (- 86)) ^ (- ((x | y) | (- 43)))))) + (((x | y) & (- (y | x))) << 1)) + ((x | y) ^ 43)) + ((x | y) | (- 2))) + (((x | y) & 43) ^ (- 92))) + ((x | y) | (- 33))), Size: 111, OrigSize: 123, VarNum: 2, IsPoly: false, AlterOrig: 16, AlterDeob: 22, RuleNumber: 193, RuleCount: 1796, LinearReduce: 12, SynthReduce: 0, RuleReduce: 111, Time: 62.000000
Name: target_597, Result: ((((((((((((125 & (~ (y & x))) - (((((x & y) | (- 27)) ^ ((x & (y & 1)) | (- 98))) - ((((((((194 & ((y & x) << 1)) - (y & (97 & x))) + ((x & y) ^ (- 29))) + (((y & ((- 2) & x)) ^ 27) + 1)) + ((x & (y & 1)) ^ 97)) + ((x & (y & 1)) | (- 98))) + ((x & y) | (- 27))) + ((y & x) & ((y & x) | (- 27))))) + (y & (125 & x)))) + 123) + ((x & y) ^ 50)) + ((x & y) ^ (- 51))) + ((x & y) | 50)) + (y & (50 & x))) + ((~ (x & y)) | (- 170))) + 22) + (y & (97 & x))) + 3) - ((x & y) | 169)), Size: 146, OrigSize: 146, VarNum: 2, IsPoly: false, AlterOrig: 15, AlterDeob: 23, RuleNumber: 193, RuleCount: 6444, LinearReduce: 0, SynthReduce: 0, RuleReduce: 146, Time: 62.000000
