Name: target_10, Result: ((((((a & (- d)) | (- 44)) ^ ((((d & 8) | (- d)) | a) & ((- a) & 110))) | ((((a & (- d)) | (- 44)) & ((((d & 8) | (- d)) | a) & ((- a) & 110))) & 14)) + (((((((((((((((((((((((((((((d | (((a & (- d)) | 4) & ((a | (- d)) & ((- a) & 6)))) << 1) | 242) + (((((a & (- d)) & 42) | (- a)) << 1) | (- 222))) - (((d | 57) ^ ((((a & (- d)) | 4) & ((((d & 8) | (- d)) | a) & ((- a) & 14))) | 113)) + (((- a) | (- 111)) ^ ((a & (- d)) & 43)))) + (((d & 8) & ((d + 15) & (~ a))) | (- 15))) + (0 & 1)) + (((((d & a) / (~ 0)) & (- 2)) + ((a & d) | (- 2))) + 2)) + (((- a) ^ 110) + 1)) + (((a & (- d)) ^ 43) + 1)) - ((d & 9) ^ (a | (- d)))) + ((((((- a) & 110) | (- d)) | a) & (d & 48)) ^ (d | 57))) + (((((- a) & 110) | (- d)) | a) & (d & 48))) - ((d | 57) ^ (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48)))) + 113) + ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) ^ (- 113))) + ((((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48)) ^ (((- a) | (- 111)) ^ (a | (- d))))) + ((((- a) | (- 111)) ^ (a | (- d))) | (~ (((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48))))) + (((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48))) + 1) + ((((((d & 9) | (- d)) | ((- a) & 110)) | a) ^ (d & 48)) & (((- a) | (- 111)) ^ (a | (- d))))) + ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) & (~ (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48))))) + (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48))) + ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) | (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48)))) - ((((((d & 8) | (- d)) | a) & ((a & (- d)) | 68)) & ((- a) & 110)) ^ (((((d & 9) | (- d)) | ((- a) & 110)) | a) & (d & 48)))) + (- 155)) + ((a | (- d)) | (~ ((- a) | (- 111))))) + 1) + (((- a) | (- 111)) & (a | (- d))))) & (~ d)), Size: 540, OrigSize: 551, VarNum: 2, IsPoly: false, AlterOrig: 41, AlterDeob: 44, RuleNumber: 162, RuleCount: 61, LinearReduce: 3, SynthReduce: 8, RuleReduce: 540, Time: 62.000000
Name: target_64, Result: (b & (((((b & 97) | (- b)) | 28) + (((b & 113) | 12) & ((- b) | 20))) + (((((((((((((((((((((((((((((((((((((- d) | (- 5)) + (((- d) | (- 103)) & (((- d) & 16) | (- 21)))) + (((((b & 48) & (((- b) & 40) ^ 48)) | ((- d) & 8)) << 1) | (- 114))) - ((((b & 48) & (((- b) & 40) ^ 48)) | (- 57)) ^ ((- d) & (- 119)))) + ((d << 1) ^ (- (b | d)))) + ((d << 1) & (- (b | d)))) + ((d << 1) & (((((d << 1) | 80) + ((d ^ (- 41)) + 1)) - (d + (b | d))) + (- 40)))) + (((b & 117) ^ 56) + 1)) - ((b & 113) ^ ((- d) | (- 103)))) + (((- b) & (- 29)) & ((b & 117) ^ (d | 95)))) + (((b & 117) ^ (d | 95)) ^ (- 13))) + (((- b) & (- 29)) | (((b & 117) ^ (d | 95)) ^ (- 13)))) + ((b & 48) & (((- b) & (- 21)) ^ (- 13)))) - ((((- b) & (- 29)) ^ (((b & 117) ^ (d | 95)) ^ (- 13))) + ((b & 48) & (((- b) & (- 21)) ^ (- 13))))) + (((b & 48) & (((- b) & (- 21)) ^ (- 13))) ^ ((b & 113) | ((- d) | (- 103))))) + (((b & 113) | ((- d) | (- 103))) | (~ ((b & 48) & (((- b) & (- 21)) ^ (- 13)))))) + ((b & 48) & (((- b) & (- 21)) ^ (- 13)))) + 1) + (((((b & 113) | ((- d) | (- 103))) & 48) & (((- b) & (- 21)) ^ (- 13))) & b)) + (((b & 48) ^ (((- b) & (- 21)) ^ (- 13))) ^ (d & 95))) + ((d & 95) | ((b & 48) ^ ((~ ((- b) & (- 21))) ^ (- 13))))) + ((b & 48) ^ (((- b) & (- 21)) ^ (- 13)))) + 1) + ((95 & ((b & 48) ^ (((- b) & (- 21)) ^ (- 13)))) & d)) + ((- b) ^ (- 21))) + ((b & 117) | (- 57))) + ((b & 113) & (~ ((- d) | (- 103))))) + (- 17)) + ((b & (- 2)) ^ 117)) + ((- b) | 28)) + (- 28)) + ((b & 117) | (d | 95))) + ((b & 117) ^ (- 13))) + 1) + (((b & 117) ^ (- 13)) & (d | 95))) + (1 & (~ b))))), Size: 456, OrigSize: 457, VarNum: 2, IsPoly: false, AlterOrig: 31, AlterDeob: 49, RuleNumber: 162, RuleCount: 24950, LinearReduce: 0, SynthReduce: 0, RuleReduce: 457, Time: 62.000000
Name: target_65, Result: ((((((((((((((((197 + c) + ((- 45) | ((- e) ^ c))) + (((~ c) ^ (- e)) & (- 45))) + (((- e) & e) & (- 64))) + (- ((((- 85) & c) & (40 ^ (- e))) + ((- 85) | ((4 ^ (- e)) & c))))) + (((2 | ((c + (e | (~ c))) << 1)) + (((c + ((~ c) | e)) ^ (- 2)) + 1)) ^ c)) + (- ((((((c + (e | (~ c))) << 1) | 2) + (((- 2) ^ (c + (e | (~ c)))) + 1)) | c) << 1))) + (e * e)) + (29 | ((- e) & (- 45)))) + ((- e) & 17)) + (((- e) & (- 45)) ^ (e & (- 28)))) + ((((- e) & (- 45)) & (- 28)) & e)) + (c & ((- 45) ^ (- e)))) + ((- 28) | e)) + ((- 192) | (- c))) + ((- c) & (- 192))), Size: 166, OrigSize: 191, VarNum: 2, IsPoly: false, AlterOrig: 16, AlterDeob: 20, RuleNumber: 162, RuleCount: 12352, LinearReduce: 8, SynthReduce: 1, RuleReduce: 182, Time: 64.000000
Name: target_66, Result: (((((168 & (((- a) & 32) | 8)) & (~ c)) | ((- c) & 15)) + (((168 & (~ c)) & 8) & (- c))) + (((((((((((((((((((((((((((((((((((((338 | (c << 1)) + ((- 170) ^ (c & (- 169)))) + ((- 130) | (((- a) | (- b)) << 1))) - ((((- 182) | c) & (- b)) ^ ((- 65) | (- a)))) + ((b * c) ^ c)) + (b | a)) + b) + ((115 ^ (- a)) + 1)) + ((181 ^ c) + 1)) - ((((- 116) | (- a)) & (- 133)) + (((- 169) | c) ^ (((- 116) | (- a)) & (- 133))))) + ((154 ^ ((c | (- 169)) | (((- a) | (- 116)) & (- 133)))) + 1)) + (((- 75) ^ (a ^ (c & (- 169)))) + 1)) - (((26 | ((c & 128) | (a & 64))) & ((- 129) | c)) ^ ((((- a) & 51) | (- 116)) | b))) + (((- b) | (c | (- 182))) & 255)) + (((- 85) ^ ((- c) | 15)) | (c | (- 129)))) + (((- 129) | c) & ((- 85) ^ (15 | (- c))))) + (((a | (- 75)) | ((- a) & 66)) & (c | (~ (168 & (8 | ((- a) & 32))))))) + (((168 & (((- a) & 32) | 8)) & (~ c)) | (((- a) & 66) | (a | (- 75))))) + ((c | (~ (168 & (8 | ((- a) & 32))))) ^ ((a | (- 75)) | ((- a) & 66)))) + (12 | ((- c) & (- 96)))) + (c & 181)) + 1) + ((((- 75) | a) & 115) & (- a))) + 74) + (((((- a) & 51) | (- 116)) | b) & (~ ((26 | ((c & 128) | (a & 64))) & ((- 129) | c))))) + ((26 | ((c & 128) | (a & 64))) & ((- 129) | c))) + (c & 168)) + (- 128)) + (b & ((- 116) | ((- a) & 51)))) + 1) + ((15 | (- c)) & (- 85))) + ((74 ^ a) & (~ (c & (- 169))))) + (- 156)) + (a & 10)) + ((c & (- 169)) | (74 ^ a))) + ((((c & 128) | (a & 64)) | 26) | (b | (((- a) & 51) | (- 116))))) + (- 81))), Size: 413, OrigSize: 420, VarNum: 3, IsPoly: false, AlterOrig: 25, AlterDeob: 39, RuleNumber: 162, RuleCount: 36317, LinearReduce: 0, SynthReduce: 0, RuleReduce: 420, Time: 63.000000
Name: target_67, Result: ((b | c) & ((~ c) ^ (b * ((((((b | (- b)) | (- 3)) | c) << 1) - ((c & 63) ^ ((- 3) | (b | (- b))))) + ((((((((((((((((((((((((((((((- b) ^ 2147483644) | (((- b) & 54) ^ 2147483394)) + (((- b) & 54) | ((- c) & 53))) << 1) + ((((((((- b) & (- 310)) ^ ((- 3) | (- b))) ^ (- 4)) + (- 1)) + (((201 | ((- b) & 2)) & ((- 75) | b)) ^ 203)) + (((201 | ((- b) & 2)) & ((- 75) | b)) << 1)) + ((- 18) | (b * 30)))) - ((((- c) & 53) ^ ((- b) & 54)) + (((127 | c) ^ ((- 54) | (- c))) ^ ((- c) & 53)))) + (b & (~ c))) + (c << 1)) + (((- c) ^ 53) + 1)) + ((b ^ 74) + 1)) - ((- 75) | b)) + (((- b) & (- 310)) ^ (- 3))) + (- 2)) + (53 | ((- b) ^ 54))) + (((- b) & (- 55)) ^ 195)) + (53 | (((- b) & (- 55)) ^ (- 247)))) + (- 53)) + ((((- b) & (- 55)) ^ (- 247)) & (- 56))) + ((- 310) | ((- b) & 256))) + 2) + ((72 | ((b | (- 75)) | (- b))) & (- 2))) + 1) - ((72 | ((b | (- 75)) | (- b))) & (- 2))) + (47 | (c & 64))) + (((- 75) | b) << 1)) + (8 | ((- c) & 53))) + 63) + (((- b) ^ 54) & (- 310))) + 2))))), Size: 284, OrigSize: 284, VarNum: 2, IsPoly: false, AlterOrig: 18, AlterDeob: 31, RuleNumber: 162, RuleCount: 3081, LinearReduce: 0, SynthReduce: 0, RuleReduce: 284, Time: 61.000000
Name: target_68, Result: ((((((((((((51 | ((d | 76) ^ (d & 68))) + ((35 | (d & 16)) ^ (d & 34))) + ((d & 102) << 1)) + ((d & 111) ^ (- 10))) - d) + (- 152)) + ((~ e) ^ (- a))) + (((~ e) & (- a)) << 1)) + (d & 102)) ^ (((((((a | (- a)) & (- 68)) ^ 129) | ((a | (- a)) ^ 2147483516)) << 1) + ((((- a) | a) & 66) ^ 3)) + ((((((76 | (1 & a)) + ((- 386) | ((- a) ^ a))) + (a & (- a))) + 184) + (e * (e * d))) + ((((- a) | a) & (- 68)) ^ 129)))) + ((((52 | (((- 61) & (- e)) & e)) + ((32 & (- e)) & e)) + (((((((- 25) | a) - (a & 24)) + ((- 29) | (e & (- e)))) + ((- e) | e)) + 2) + (e * (e * d)))) & ((((- 149) ^ d) - d) + ((((((((((((- 14) | ((e | (a + 7)) << 1)) + (6 ^ ((e & (- 7)) ^ (a + (- 1))))) + 1) + (296 | (d << 1))) + 1) + ((- 13) | (e & 8))) + 49) + (e & (- 15))) - e) + (- 177)) + (((~ e) & (- a)) << 1))))) + ((e * (e * d)) & ((~ e) - a))), Size: 245, OrigSize: 247, VarNum: 3, IsPoly: false, AlterOrig: 16, AlterDeob: 22, RuleNumber: 162, RuleCount: 7315, LinearReduce: 0, SynthReduce: 0, RuleReduce: 247, Time: 61.000000
Name: target_69, Result: (((((((((((- 63) + ((- (~ a)) & d)) + (79 | ((- d) & 117))) + ((117 & 79) & (- d))) + (((a & (- 23)) | d) << 1)) + (- (d ^ (a & (- 23))))) + (((- a) & (- 109)) | ((- d) | 117))) + (((- a) & (- 109)) & ((- d) | 117))) + ((~ 0) << 1)) + (a ^ (- 23))) + ((- a) | (- 109))), Size: 77, OrigSize: 135, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 10, RuleNumber: 162, RuleCount: 2412, LinearReduce: 24, SynthReduce: 9, RuleReduce: 102, Time: 68.000000
Name: target_7, Result: ((b | 1) + (b & ((((((b << 1) & 2) | 4) + (- (1 & b))) + ((((((((((((b << 1) & 64) + (- (b & 32))) + 379) + (((b | (- b)) & 72) ^ 91)) + ((b << 1) | (- 148))) + (- 2)) + ((b | (- 74)) & (- b))) + (((b | (- b)) << 2) | (- 258))) + ((((- b) ^ b) & 144) ^ 195)) + (- (((b & 32) | 2) ^ (b | (- 74))))) + (b ^ 105))) + (- 441)))), Size: 96, OrigSize: 187, VarNum: 1, IsPoly: false, AlterOrig: 15, AlterDeob: 12, RuleNumber: 162, RuleCount: 1838, LinearReduce: 0, SynthReduce: 89, RuleReduce: 98, Time: 61.000000
Name: target_70, Result: ((((- (c ^ b)) ^ ((b | c) + (((((((((((((c & (- 96)) | 67) + ((c & 2) | 1)) + (- 1)) + ((b | (- 94)) & ((c & (- 94)) | 1))) + 3) + ((c | (- 89)) ^ ((c & (- 94)) | 1))) + ((b ^ (- 113)) | (1 & b))) + (((b << 1) & (- 54)) ^ 246)) + ((b << 1) | (- 216))) + 103) - (c & (- 6))) | c))) + (((((((c & 68) | 41) + (8 ^ (c & 9))) + (((((((((c << 1) & 64) + (- 16)) + (~ (c & 32))) + (237 ^ (c & (- 110)))) + ((c << 1) | (- 274))) + 5) - c) + b)) | c) + (b | c)) & (- (((c & (- c)) + (b + ((- c) | c))) ^ c)))) + ((((((- 99) ^ (b & (- 36))) + ((((((((((65 ^ b) + ((c << 1) | (- 70))) - ((c | (- 35)) ^ (c & (- 108)))) + ((b << 1) & 10)) + ((- 108) ^ (c & (- 35)))) + ((b << 1) | 206)) - c) + 71) + (c & (- 108))) + ((- 100) ^ (b & (- 36))))) | c) + (((((((c & 128) | (- c)) << 1) | (- 472)) - ((- c) ^ ((c & 128) | (- 236)))) + ((((c | (- 35)) + (c & (- 163))) + 271) + b)) | c)) & (- ((((((- 20) | ((b << 1) & 2)) - (1 & b)) + (((((((((((76 | ((b << 1) & 2)) - ((1 & b) + c)) + 1) + ((((b & 107) ^ 106) | (((b << 1) & 214) ^ (- 214))) << 1)) - ((((b << 1) & 214) ^ (- 214)) ^ ((b & 107) ^ 106))) + (- 86)) + ((- 132) | (b << 1))) + ((((b & 107) ^ (- 96)) | (((b << 1) & 194) ^ (- 66))) << 1)) - ((((b << 1) & 194) ^ (- 66)) ^ ((b & 107) ^ (- 96)))) + c) + (b ^ 107))) + 324) ^ c)))), Size: 373, OrigSize: 373, VarNum: 2, IsPoly: false, AlterOrig: 28, AlterDeob: 40, RuleNumber: 162, RuleCount: 12005, LinearReduce: 0, SynthReduce: 0, RuleReduce: 373, Time: 64.000000
Name: target_71, Result: ((((((- b) & (- 46)) | 1) + (((((((((((((((((- b) & (- 11)) ^ 144) + ((- b) & (- 192))) + ((b - 1) | 191)) + (b ^ 134)) + 157) + (((- b) & (- 11)) ^ 154)) + (((- b) ^ (- 153)) + 1)) + ((- b) | (- 192))) + ((b << 1) | (- 270))) + ((- b) & 146)) - ((- b) & (- 46))) + 171) + ((- b) | (- 147))) + ((- b) & (- 192))) + 1)) | (((b & 66) + (((((((((((((((((- b) & 56) | (((- b) | 115) & ((b & 48) | 2147483459))) << 1) | 8) + ((((- b) & 120) | 7) ^ (~ (((- b) | 115) & ((b & 48) | (- 189)))))) + (b | (- b))) + (b | (- b))) + (((- b) | 123) & (- 142))) + (((- b) | 123) ^ (- 142))) + 142) + ((- b) & 120)) + (((- b) & 123) ^ (- 8))) + 8) + ((b ^ 114) | (- 171))) + ((b ^ 114) & (- 171))) + (b | (- 115)))) + 90)) + ((((((b & ((- b) | 21)) << 1) | (- 384)) + (((b & ((- b) | 21)) ^ 191) + 1)) + (((((((((b | ((- b) | 21)) << 1) + ((b * 510) | (- 342))) - (((((~ (- b)) & ((- b) | 21)) & 191) ^ (b | ((- b) | 21))) + (((- b) | (- 171)) ^ ((- b) & 191)))) + (((- b) ^ (- 22)) + 1)) + (((- b) ^ 191) + 1)) + 171) + ((- b) | (- 192))) - (((- b) | 21) ^ ((- b) | (- 192))))) & (((((b | 25) & ((- b) | 141)) | ((b & (- 58)) | 32)) + (((b & (- 58)) | 32) & ((- b) | 132))) + (((((((((((b | (- b)) | 189) + (- 2)) + ((b & 8) | 18)) + (b | (- b))) + ((b | (- b)) & ((- b) | b))) + ((b ^ (- 49)) + 1)) + ((b | 48) & (- 25))) + (((b | 48) ^ (- 26)) + 1)) + (- 189)) + ((- b) & 141))))), Size: 389, OrigSize: 410, VarNum: 1, IsPoly: false, AlterOrig: 37, AlterDeob: 39, RuleNumber: 162, RuleCount: 15208, LinearReduce: 0, SynthReduce: 0, RuleReduce: 410, Time: 61.000000
Name: target_72, Result: (((b * (~ b)) * (((((((d | 125) & (((((- b) | (- d)) | (d | 125)) | (b | (- 144))) | 128)) & (- b)) & ((d & 108) | (~ (b | (- 144))))) | ((b & (- 160)) | 19)) + ((((((- b) | (- d)) | (d | 125)) | (b | (- 144))) & (((((d & 125) | (~ (b | (- 144)))) & (- b)) & (d | 125)) ^ 19)) & ((b & (- 160)) | 19))) + (((((((((((((((((((((((((b | (d | (- b))) << 1) | (- 262)) + (~ (((d + 3) & 3) & ((b | (d | (- b))) | (- 131))))) + (((((- d) & 128) | b) << 1) | (- 280))) - ((((- d) & 176) | 4) ^ (b | (- 144)))) + (d * (((((d & b) + (- 1)) << 1) | 2) + (((~ (- 2)) ^ (- (d & b))) + 1)))) + (((- d) ^ 179) + 1)) + ((b & (- 144)) ^ (- 19))) - (((b | (- 144)) ^ (d & 125)) ^ ((d | 125) | (- b)))) + (((b | (- 144)) | ((d | 125) | (- b))) ^ (((- b) & ((d & 125) | (~ (b | (- 144))))) & (d | 125)))) + ((((- b) & ((d & 125) | (~ (b | (- 144))))) & (d | 125)) | (~ ((b | (- 144)) | ((d | 125) | (- b)))))) + 1) + ((((d | 125) & (- b)) & ((b | (- 144)) | ((d | 125) | (- b)))) & ((d & 125) | (~ (b | (- 144)))))) + ((~ (((- b) & ((d & 125) | (~ (b | (- 144))))) & (d | 125))) | 19)) + (((- b) & ((143 & (~ b)) | (d & 125))) & (d | 125))) + 1) + (((d | 125) & (((143 & (~ b)) | (d & 125)) & (- b))) & 19)) + ((((143 & (~ b)) | (d & 125)) ^ ((d | 125) & (- b))) ^ ((1 & ((b | 112) & 125)) & d))) + (((1 & ((b | 112) & 125)) & d) | (((143 & (~ b)) | (d & 125)) ^ (~ ((d | 125) & (- b)))))) + (((143 & (~ b)) | (d & 125)) ^ ((d | 125) & (- b)))) + 1) + ((1 & ((b | 112) & (((143 & (~ b)) | (d & 125)) ^ ((d | 125) & (- b))))) & (d & 125))) + (((b & (- 160)) | ((125 & (b | 112)) & d)) | 1)) + ((b & d) & 96)))) + ((b * (~ b)) * ((- d) | (- 180)))), Size: 469, OrigSize: 476, VarNum: 2, IsPoly: false, AlterOrig: 34, AlterDeob: 40, RuleNumber: 162, RuleCount: 83208, LinearReduce: 0, SynthReduce: 0, RuleReduce: 476, Time: 64.000000
Name: target_73, Result: (((((a ^ ((((- a) ^ a) - (a ^ (- a))) + (((- c) ^ c) - ((c ^ (- c)) + c)))) + (a & (- c))) ^ (a & (((((- a) ^ a) | 8) + (((a | (- a)) ^ (- 5)) + 1)) + (((((((c | (- 66)) + ((c & 24) | 39)) + ((c & 2) | (- 68))) + (c & (- 92))) + (a & (- a))) - (c << 1)) + 91)))) + ((((((((a & 8) & ((c & 89) ^ 8)) | (- a)) << 1) - (((a & 8) & ((c & 89) ^ 8)) ^ (- a))) + ((((((((((a & 10) | ((c & 89) ^ 8)) + ((c & 2) | (- 131))) + (a | 10)) + ((c << 1) | (- 18))) + 1) + (c & (- 92))) + 5) - (c + c)) + 125)) & ((a ^ ((((a | (- a)) | 63) + ((a | (- a)) & (((a & (- a)) & (- 128)) | 63))) + ((((((a & (- a)) << 1) | (- 142)) + ((- c) ^ c)) + ((a & (- a)) & 40)) - ((((((a & (- a)) & 17) | 8) ^ ((a & (- a)) | (- 71))) + (c ^ (- c))) + c)))) + (a & ((((- a) ^ a) - (a ^ (- a))) - c)))) & a)) + (((((2 & (~ a)) + 51) + ((((((((((((a & 87) | ((a & 127) ^ (- 41))) + ((a & 127) ^ (- 43))) + ((a & 66) ^ 77)) + ((a << 1) & 128)) - c) + (- 51)) + ((a & 21) | 74)) + (- 35)) - ((((a & 127) ^ (- 41)) ^ (a & (- 128))) + a)) + (- 77)) + (2 & (~ a)))) & ((a ^ (((a & 87) - a) + ((((((a | 87) + (((c ^ 86) | (- c)) << 1)) - ((((c | (- c)) ^ 86) | (c & (- c))) ^ (- c))) + (((- c) & (- 87)) & c)) + (((- c) ^ c) | (- 174))) + 1))) + (a & ((((c & (- c)) | 87) + (87 & (~ (c & (- c))))) + ((((- c) ^ c) - ((c & (- 2)) + (((1 & c) & c) ^ (c | (- c))))) + (((c & (- c)) << 1) | (- 174))))))) & a)), Size: 415, OrigSize: 433, VarNum: 2, IsPoly: false, AlterOrig: 27, AlterDeob: 35, RuleNumber: 162, RuleCount: 9962, LinearReduce: 0, SynthReduce: 0, RuleReduce: 433, Time: 64.000000
Name: target_74, Result: (((((((((((((((((((((((((- 320) + (9 | ((c & (- 122)) | ((c | 100) & (((c & (- 110)) | 96) ^ (((c & (- 106)) ^ 100) & ((c + 127) | (- 128)))))))) + (((108 | c) & (8 | (c & (- 122)))) & ((104 | (c & (- 110))) ^ (((c & (- 106)) ^ 108) & ((- 128) | (c + 127)))))) + ((- 34) | (c << 1))) + (- (c & 16))) + (1 & (~ (50 + (62 + ((- 62) + (105 + ((- 155) + (33 + ((- 47) + (138 + ((- 91) + ((- 48) + (124 + ((- 76) + (62 + (33 + (59 + ((- 92) + (176 + (22 + ((- 198) + ((- ((c << 1) ^ (- 95))) + ((- 120) + (129 + ((- 9) + (((- 95) | (c << 1)) + ((c << 1) | (- 95))))))))))))))))))))))))))))) + (c << 1)) + (- (105 ^ c))) + (- (1 ^ ((c | 105) | 5)))) + (- (((((- c) & 127) | ((c & (- 106)) ^ (- 109))) ^ ((105 | c) & (- 6))) ^ (1 | (5 | (c | 105)))))) + (- ((((- c) | 127) & 112) ^ ((c & (- 106)) ^ 25)))) + (- ((112 & (105 | c)) ^ (((105 | c) & (((- c) & 127) | ((c & (- 106)) ^ (- 109)))) & (- 6))))) + ((~ 0) << 1)) + ((c | 121) | (((c | 105) & (- 6)) ^ (((c & (- 106)) ^ (- 109)) | ((- c) & 127))))) + ((((105 | c) & (- 6)) ^ (((- c) & 127) | ((c & (- 106)) ^ (- 109)))) & (121 | c))) + (((- 5) | (((19 ^ (c & 22)) & ((5 | (c | 105)) | 1)) & (- c))) << 1)) + (- (((((c & 22) ^ 19) & (1 | (5 | (c | 105)))) & (- c)) ^ (- 5)))) + ((1 | (((5 | (c | 105)) | 1) | ((19 ^ (c & 22)) & (- c)))) << 1)) + (- (1 ^ ((((c & 22) ^ 19) & (- c)) | ((5 | (c | 105)) | 1))))) + (((- c) | 127) & 112)) + (112 | (127 | (- c)))) + ((((105 | c) & (~ (112 & (105 | c)))) & (- 6)) & (((- c) & 127) | ((- 109) ^ (c & (- 106)))))) + (112 & (105 | c))) + ((104 | c) & (112 | (((- 126) & (~ c)) | ((- c) & 10))))) + (((- c) & 127) | ((- 109) ^ (c & (- 106))))), Size: 460, OrigSize: 587, VarNum: 1, IsPoly: false, AlterOrig: 25, AlterDeob: 40, RuleNumber: 162, RuleCount: 47809, LinearReduce: 19, SynthReduce: 0, RuleReduce: 568, Time: 64.000000
Name: target_75, Result: ((329 + (((d & c) + 1) | (- 330))) + (((d & c) + 1) & (- 330))), Size: 19, OrigSize: 33, VarNum: 2, IsPoly: false, AlterOrig: 3, AlterDeob: 1, RuleNumber: 162, RuleCount: 88, LinearReduce: 14, SynthReduce: 0, RuleReduce: 19, Time: 62.000000
Name: target_76, Result: (d ^ e), Size: 3, OrigSize: 28, VarNum: 2, IsPoly: false, AlterOrig: 6, AlterDeob: 0, RuleNumber: 162, RuleCount: 42, LinearReduce: 0, SynthReduce: 25, RuleReduce: 3, Time: 13.000000
Name: target_77, Result: (~ d), Size: 2, OrigSize: 2, VarNum: 1, IsPoly: true, AlterOrig: 0, AlterDeob: 0, RuleNumber: 162, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 2, Time: 0.000000
Name: target_78, Result: (((- ((a & (- a)) + (((- a) | a) + (a | c)))) ^ ((c << 1) & ((c + a) | (c * c)))) + ((((c << 1) & (- (a | c))) & ((c + a) | (c * c))) << 1)), Size: 45, OrigSize: 57, VarNum: 2, IsPoly: false, AlterOrig: 8, AlterDeob: 5, RuleNumber: 162, RuleCount: 713, LinearReduce: 0, SynthReduce: 10, RuleReduce: 47, Time: 64.000000
Name: target_79, Result: (((1 ^ ((a & 17) | ((a << 1) & 2))) + (((((((((((((((((((((((- a) & (- 168)) | (d | 7)) + (d & 7)) + (((- d) & 6) | (a | 145))) + ((a | 145) & (((- d) & 135) | 16))) + ((a | (- ((d | (e | a)) + ((d & a) | e)))) << 1)) - ((- ((d | (e | a)) + ((d & a) | e))) ^ a)) + ((143 ^ (- d)) + 1)) + (95 ^ (a & 145))) + ((a & 145) | (- 96))) + 95) + (((d | 7) & (- 166)) & (- a))) + (((- a) | (- 166)) & (- 132))) + 131) + ((- a) | (- 37))) + (((- 132) ^ ((- a) | (- 166))) + 1)) + (- 152)) + ((- d) | (- 136))) + (((- 25) ^ ((- d) & 143)) + 1)) + 84) + ((- d) & 143)) + (- 144))) | ((e & a) + d)), Size: 172, OrigSize: 172, VarNum: 3, IsPoly: false, AlterOrig: 11, AlterDeob: 17, RuleNumber: 162, RuleCount: 6301, LinearReduce: 0, SynthReduce: 0, RuleReduce: 172, Time: 64.000000
Name: target_8, Result: (((((e * e) & e) ^ (((((d | (- d)) & (((d & (- d)) & (- 52)) | 2)) | 1) + (1 & d)) + ((((((e + (- 2)) + ((((- d) ^ d) & (- 160)) | 130)) + (((d | (- d)) & (- 16)) ^ (- 65))) + (((d | (- d)) & 12) | (- 14))) - (((d << 1) + (((d & (- d)) & 51) ^ (- d))) + e)) + (- 50)))) + (((e * e) & e) & ((((e & 2) | (- 16)) + ((e & (- 256)) | 112)) + (((((((((((1 & e) | (- e)) | 64) + (((1 & e) | 64) & (- e))) + (((e << 1) & 256) ^ 510)) + ((e & 157) ^ (- 228))) + (((e << 1) & 314) ^ (- 506))) + ((- d) ^ d)) - ((d ^ (- d)) + d)) + (e & 96)) + ((1 & e) | 64))))) + (((e * e) & e) & (((((((e | 1) & (- e)) << 1) & 22) ^ (- 28)) + (((((e | 81) & (- e)) & (- 5)) ^ (- 147)) + 1)) + ((((((((((((((((((((e | 65) ^ (- e)) | 56) + (((e | 16) ^ (- e)) & 56)) + ((((d & (- d)) & 113) | (e & 80)) << 1)) - (((d & (- d)) & 113) ^ (e & 80))) + (((e | 64) & (- e)) & (- 158))) + (((e | 64) & (- e)) & (- 158))) + (((((e | 1) & (- e)) << 1) & (- 250)) | 216)) + (- 56)) + (((d & (- d)) | ((e & (- e)) | (- 5))) << 1)) - (((e & (- e)) | (- 5)) ^ ((d & (- d)) | 113))) + ((((e | 65) & (- e)) & (- 49)) ^ (- 109))) + 1) + ((1 & e) | (- 168))) + (- 108)) + ((((e | 16) & (- e)) | (- 49)) ^ (d | (- d)))) + (((((e | 16) & (- e)) | (- 49)) & (d | (- d))) << 1)) + 202) - d)))), Size: 370, OrigSize: 374, VarNum: 2, IsPoly: false, AlterOrig: 35, AlterDeob: 56, RuleNumber: 162, RuleCount: 17397, LinearReduce: 0, SynthReduce: 0, RuleReduce: 374, Time: 62.000000
Name: target_80, Result: (((((~ 1) - (8 >> ((1 ^ 2) >> ((1 & (c - 8)) & b)))) + 328) + (- (((- 2) | ((c & b) + 1)) & 325))) + (1 ^ ((c & b) + 1))), Size: 38, OrigSize: 44, VarNum: 2, IsPoly: false, AlterOrig: 2, AlterDeob: 3, RuleNumber: 162, RuleCount: 438, LinearReduce: 3, SynthReduce: 3, RuleReduce: 38, Time: 67.000000
