Name: target_10, Result: ((((((((((((- 11) * y) * (x & (~ y))) + (y * x)) - ((10 * y) * (~ (x | y)))) - ((10 * y) * (~ (x | (~ y))))) + ((11 * x) * (x & (~ y)))) - (x * x)) + ((10 * x) * (~ (x | y)))) + ((10 * x) * (~ (x | (~ y))))) + ((11 * y) * (~ (x & y)))) - ((11 * x) * (~ (x & y)))), Size: 82, OrigSize: 82, VarNum: 2, IsPoly: true, AlterOrig: 8, AlterDeob: 8, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 82, Time: 62.000000
Name: target_1424, Result: ((((((((((- 20) * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (x & y)) - ((15 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (x & (~ y)))) - ((10 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (~ (x & y)))) + ((10 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (~ (x & (~ x))))) - ((10 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (~ (x | y)))) - ((10 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (~ (x | (~ y))))) + ((5 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (x | y))) + ((5 * (((x ^ ((~ y) | z)) & (~ t)) | ((x & ((~ y) & z)) & t))) * (~ y))), Size: 206, OrigSize: 206, VarNum: 4, IsPoly: true, AlterOrig: 8, AlterDeob: 9, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 206, Time: 63.000000
Name: target_1425, Result: (((((((((((((((11 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (x & (~ y))) - ((22 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (~ (x & (~ x))))) - ((44 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (~ (x | y)))) - ((33 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (~ (x | (~ y))))) - ((21 * (((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t))) * (x & (~ y)))) + ((22 * (((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t))) * (~ (x & y)))) - ((26 * (((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t))) * (~ (x | y)))) - ((25 * (((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t))) * (~ (x | (~ y))))) - ((44 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (x & y))) + ((44 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (~ (x & (~ y))))) + ((11 * ((((x & y) ^ (y | z)) & (~ t)) | (((x & z) | (y & (~ z))) & t))) * (~ (x ^ y)))) - ((4 * (((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t))) * (x & y))) + ((4 * (((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t))) * (~ (x & (~ y))))) + ((((y ^ (x | (~ z))) & (~ t)) | ((~ (x & y)) & t)) * (~ (x ^ y)))), Size: 371, OrigSize: 371, VarNum: 4, IsPoly: true, AlterOrig: 13, AlterDeob: 13, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 371, Time: 61.000000
Name: target_1426, Result: (((((((((((((14 * (((y ^ (x & (y ^ z))) & (~ t)) | (((x & y) ^ (~ (x ^ (y & z)))) & t))) * (x & y)) - ((35 * (((y ^ (x & (y ^ z))) & (~ t)) | (((x & y) ^ (~ (x ^ (y & z)))) & t))) * (x & (~ y)))) - ((42 * (((y ^ (x & (y ^ z))) & (~ t)) | (((x & y) ^ (~ (x ^ (y & z)))) & t))) * (~ (x | y)))) + ((7 * (((y ^ (x & (y ^ z))) & (~ t)) | (((x & y) ^ (~ (x ^ (y & z)))) & t))) * (~ (x | (~ y))))) + ((49 * (((y ^ (x & (y ^ z))) & (~ t)) | (((x & y) ^ (~ (x ^ (y & z)))) & t))) * (~ y))) + ((6 * (((~ y) & (~ t)) | (((~ (x & (~ y))) & (~ (y ^ z))) & t))) * (x & y))) - ((15 * (((~ y) & (~ t)) | (((~ (x & (~ y))) & (~ (y ^ z))) & t))) * (x & (~ y)))) - ((18 * (((~ y) & (~ t)) | (((~ (x & (~ y))) & (~ (y ^ z))) & t))) * (~ (x | y)))) + ((3 * (((~ y) & (~ t)) | (((~ (x & (~ y))) & (~ (y ^ z))) & t))) * (~ (x | (~ y))))) + ((21 * (((~ y) & (~ t)) | (((~ (x & (~ y))) & (~ (y ^ z))) & t))) * (~ y))) - ((7 * (((y ^ (x & (y ^ z))) & (~ t)) | (((x & y) ^ (~ (x ^ (y & z)))) & t))) * x)) - ((3 * (((~ y) & (~ t)) | (((~ (x & (~ y))) & (~ (y ^ z))) & t))) * x)), Size: 331, OrigSize: 331, VarNum: 4, IsPoly: true, AlterOrig: 10, AlterDeob: 10, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 331, Time: 61.000000
Name: target_1427, Result: ((((((((8 * ((~ x) & ((~ y) & ((~ z) & t)))) * (x & y)) - ((52 * ((~ x) & ((~ y) & ((~ z) & t)))) * (x & (~ y)))) + ((56 * ((~ x) & ((~ y) & ((~ z) & t)))) * (x | (~ y)))) - ((84 * ((~ x) & ((~ y) & ((~ z) & t)))) * y)) - ((76 * ((~ x) & ((~ y) & ((~ z) & t)))) * (~ (x | y)))) + ((64 * ((~ x) & ((~ y) & ((~ z) & t)))) * (~ (x | (~ y))))) + ((24 * ((~ x) & ((~ y) & ((~ z) & t)))) * (~ (x & (~ y))))), Size: 123, OrigSize: 123, VarNum: 4, IsPoly: true, AlterOrig: 6, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 123, Time: 63.000000
Name: target_1428, Result: ((((((77 * (((~ (x | (y ^ z))) & (~ t)) | ((x ^ y) & t))) * (x & y)) + ((77 * (((~ (x | (y ^ z))) & (~ t)) | ((x ^ y) & t))) * (x & (~ y)))) + ((7 * (((~ (x | (y ^ z))) & (~ t)) | ((x ^ y) & t))) * (~ (x & (~ x))))) + ((77 * (((~ (x | (y ^ z))) & (~ t)) | ((x ^ y) & t))) * (~ (x | y)))) - ((77 * (((~ (x | (y ^ z))) & (~ t)) | ((x ^ y) & t))) * (x | (~ y)))), Size: 114, OrigSize: 114, VarNum: 4, IsPoly: true, AlterOrig: 5, AlterDeob: 5, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 114, Time: 61.000000
Name: target_1429, Result: ((((((((- 6) * (((~ (y & (~ z))) & (~ t)) | ((y ^ (~ ((~ x) | (y & z)))) & t))) * (x & y)) - ((6 * (((~ (y & (~ z))) & (~ t)) | ((y ^ (~ ((~ x) | (y & z)))) & t))) * (x & (~ y)))) + ((9 * (((~ (y & (~ z))) & (~ t)) | ((y ^ (~ ((~ x) | (y & z)))) & t))) * (~ (x & (~ x))))) - ((12 * (((~ (y & (~ z))) & (~ t)) | ((y ^ (~ ((~ x) | (y & z)))) & t))) * (~ (x | y)))) - ((12 * (((~ (y & (~ z))) & (~ t)) | ((y ^ (~ ((~ x) | (y & z)))) & t))) * (~ (x | (~ y))))) - ((6 * (((~ (y & (~ z))) & (~ t)) | ((y ^ (~ ((~ x) | (y & z)))) & t))) * x)), Size: 166, OrigSize: 166, VarNum: 4, IsPoly: true, AlterOrig: 5, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 166, Time: 61.000000
Name: target_143, Result: ((((((((((((((((- 330) * x) * (x & y)) - ((88 * x) * (x & (~ y)))) + ((242 * x) * (~ (x ^ y)))) - ((352 * x) * (~ (x | y)))) - ((110 * x) * (~ (x | (~ y))))) - ((330 * (~ (x | y))) * (x & y))) - ((88 * (~ (x | y))) * (x & (~ y)))) + ((242 * (~ (x | y))) * (~ (x ^ y)))) - ((352 * (~ (x | y))) * (~ (x | y)))) - ((110 * (~ (x | y))) * (~ (x | (~ y))))) + ((77 * x) * (- 1))) + ((22 * x) * (~ x))) + ((77 * (~ (x | y))) * (- 1))) + ((22 * (~ (x | y))) * (~ x))), Size: 139, OrigSize: 145, VarNum: 2, IsPoly: true, AlterOrig: 14, AlterDeob: 12, RuleNumber: 26, RuleCount: 2, LinearReduce: 6, SynthReduce: 0, RuleReduce: 139, Time: 62.000000
Name: target_1430, Result: ((((((((12 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t))) * (x & y)) + ((13 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t))) * (x & (~ y)))) - ((14 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t))) * (~ (x & (~ x))))) + ((16 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t))) * (~ (x | y)))) + ((15 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t))) * (~ (x | (~ y))))) + ((3 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t))) * x)) - ((((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | ((z ^ (~ (x & ((~ y) & z)))) & t)) * (~ y))), Size: 217, OrigSize: 217, VarNum: 4, IsPoly: true, AlterOrig: 5, AlterDeob: 5, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 217, Time: 63.000000
Name: target_1431, Result: ((((((((((- 5) * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * (x & y)) + ((2 * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * (x ^ y))) + ((2 * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * (~ (x | y)))) - ((5 * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * (~ (x | (~ y))))) - ((2 * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * (~ x))) - ((2 * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * (x & (~ y)))) + ((6 * (((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t))) * y)) + ((((z | (x & (~ y))) & (~ t)) | (((x | y) & (x ^ (y ^ z))) & t)) * (~ y))), Size: 222, OrigSize: 222, VarNum: 4, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 222, Time: 61.000000
Name: target_1432, Result: (((((((((((((((69 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (x & y)) + ((69 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (x & (~ y)))) - ((66 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (~ (x & (~ x))))) + ((21 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (~ (x ^ y)))) + ((69 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (~ (x | y)))) + ((90 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (~ (x | (~ y))))) - ((138 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (x & y))) - ((138 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (x & (~ y)))) + ((132 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (~ (x & (~ x))))) - ((42 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (~ (x ^ y)))) - ((138 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (~ (x | y)))) - ((180 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (~ (x | (~ y))))) - ((21 * (((y ^ (~ ((~ x) | (y & z)))) & (~ t)) | (((~ z) & (x ^ y)) & t))) * (~ (x & (~ y))))) + ((42 * (((z ^ (x | ((~ y) & z))) & (~ t)) | (((x & y) ^ (~ (x ^ ((~ y) | z)))) & t))) * (~ (x & (~ y))))), Size: 437, OrigSize: 437, VarNum: 4, IsPoly: true, AlterOrig: 14, AlterDeob: 14, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 437, Time: 61.000000
Name: target_1433, Result: (((((((((((((((- 22) * (((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t))) * (x & y)) - ((33 * (((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t))) * (x & (~ y)))) + ((22 * (((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t))) * (x | y))) - ((22 * (((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t))) * (~ (x | (~ y))))) + ((12 * (((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t))) * (~ y))) + ((2 * (((y ^ (~ (x | ((~ y) & z)))) & (~ t)) | ((z ^ (~ (x | y))) & t))) * (x & y))) + ((11 * (((y ^ (~ (x | ((~ y) & z)))) & (~ t)) | ((z ^ (~ (x | y))) & t))) * (x & (~ y)))) + ((2 * (((y ^ (~ (x | ((~ y) & z)))) & (~ t)) | ((z ^ (~ (x | y))) & t))) * (~ (x | (~ y))))) - ((10 * (((y ^ (~ (x | ((~ y) & z)))) & (~ t)) | ((z ^ (~ (x | y))) & t))) * (~ y))) + ((((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t)) * y)) - ((11 * (((z ^ (x | (~ y))) & (~ t)) | ((~ (y | (~ z))) & t))) * (~ (x | y)))) - ((((y ^ (~ (x | ((~ y) & z)))) & (~ t)) | ((z ^ (~ (x | y))) & t)) * y)) + ((11 * (((y ^ (~ (x | ((~ y) & z)))) & (~ t)) | ((z ^ (~ (x | y))) & t))) * (~ (x | y)))), Size: 334, OrigSize: 334, VarNum: 4, IsPoly: true, AlterOrig: 11, AlterDeob: 12, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 334, Time: 63.000000
Name: target_1434, Result: (((((((((- 3) * ((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t))) * (x & y)) - ((2 * ((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t))) * (x & (~ y)))) + ((5 * ((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t))) * (x | y))) - ((4 * ((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t))) * (~ (x & (~ x))))) + ((2 * ((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t))) * (~ (x | y)))) - ((2 * ((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t))) * (~ (x | (~ y))))) + (((((~ (x | y)) | (x ^ (y ^ z))) & (~ t)) | (((x & z) ^ (~ (x ^ (y & z)))) & t)) * (~ (x ^ y)))), Size: 236, OrigSize: 236, VarNum: 4, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 236, Time: 61.000000
Name: target_1435, Result: ((((((((((((((- 5) * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | (x & t))) * (x & y)) - ((20 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | (x & t))) * (x & (~ y)))) - ((10 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | (x & t))) * (~ (x | y)))) - ((20 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | (x & t))) * (~ (x | (~ y))))) - ((27 * (~ (x | ((~ y) | ((~ z) | t))))) * (x & y))) - ((108 * (~ (x | ((~ y) | ((~ z) | t))))) * (x & (~ y)))) - ((54 * (~ (x | ((~ y) | ((~ z) | t))))) * (~ (x | y)))) - ((108 * (~ (x | ((~ y) | ((~ z) | t))))) * (~ (x | (~ y))))) + ((10 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | (x & t))) * (x | y))) + ((15 * (((y ^ ((~ x) & ((~ y) | z))) & (~ t)) | (x & t))) * (~ (x & y)))) + ((54 * (~ (x | ((~ y) | ((~ z) | t))))) * (x | y))) + ((81 * (~ (x | ((~ y) | ((~ z) | t))))) * (~ (x & y)))), Size: 250, OrigSize: 250, VarNum: 4, IsPoly: true, AlterOrig: 12, AlterDeob: 13, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 250, Time: 63.000000
Name: target_1436, Result: ((((((((((((((((- 10) * (((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t))) * (x & (~ y))) + ((2 * (((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t))) * y)) + ((3 * (((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t))) * (~ (x | y)))) + ((12 * (((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t))) * (~ (x | (~ y))))) - ((13 * (((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t))) * (~ x))) - ((10 * (((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t))) * (x & (~ y)))) + ((2 * (((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t))) * y)) + ((3 * (((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t))) * (~ (x | y)))) + ((12 * (((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t))) * (~ (x | (~ y))))) - ((13 * (((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t))) * (~ x))) - ((((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t)) * (x & y))) + ((11 * (((z & (~ (x & y))) & (~ t)) | ((x & (~ x)) & t))) * (~ y))) - ((((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t)) * (x & y))) + ((11 * (((~ (x & (y & z))) & (~ t)) | ((z ^ (~ (x | (~ y)))) & t))) * (~ y))), Size: 339, OrigSize: 339, VarNum: 4, IsPoly: true, AlterOrig: 10, AlterDeob: 11, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 339, Time: 61.000000
Name: target_1437, Result: (((((((((- 3) * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * (x & y)) + ((18 * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * (x & (~ y)))) + ((12 * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * (~ (x | y)))) + ((21 * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * (~ (x | (~ y))))) - ((9 * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * (~ x))) - ((15 * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * (x ^ y))) + ((6 * (((y | (~ (x | z))) & (~ t)) | ((z ^ (~ ((~ x) & (y | z)))) & t))) * y)), Size: 197, OrigSize: 197, VarNum: 4, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 197, Time: 61.000000
Name: target_1438, Result: ((((((((6 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (x & y)) + ((4 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (x & (~ y)))) - ((8 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (x | y))) - ((6 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (~ (x | y)))) + ((4 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (~ (x | (~ y))))) + ((2 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (~ x))) + ((2 * ((t & x) ^ (~ (t ^ ((~ x) | z))))) * (~ y))), Size: 127, OrigSize: 148, VarNum: 4, IsPoly: true, AlterOrig: 7, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 21, SynthReduce: 0, RuleReduce: 127, Time: 63.000000
Name: target_1439, Result: (((((((((- 32) * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * (x & y)) - ((24 * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * (x & (~ y)))) + ((8 * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * y)) - ((16 * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * (~ (x | y)))) - ((46 * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * (~ (x | (~ y))))) + ((22 * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * (x | y))) + ((14 * ((((x | y) & (~ (x ^ (y ^ z)))) & (~ t)) | ((z | (~ (x ^ y))) & t))) * (~ x))), Size: 204, OrigSize: 204, VarNum: 4, IsPoly: true, AlterOrig: 6, AlterDeob: 7, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 204, Time: 61.000000
Name: target_144, Result: ((((((((- 102) * (x | (~ y))) * (x & (~ y))) - ((36 * (x | (~ y))) * (~ (x | y)))) - ((72 * (x | (~ y))) * (x & y))) + ((66 * (x | (~ y))) * x)) + ((30 * (x | (~ y))) * (~ (x & y)))) - ((36 * (x | (~ y))) * (~ (x | (~ y))))), Size: 69, OrigSize: 69, VarNum: 2, IsPoly: true, AlterOrig: 5, AlterDeob: 6, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 69, Time: 62.000000
Name: target_1440, Result: ((((((((((- 172) * (~ ((~ x) | (y | ((~ z) | t))))) * (x & y)) + ((688 * (~ ((~ x) | (y | ((~ z) | t))))) * (x & (~ y)))) + ((559 * (~ ((~ x) | (y | ((~ z) | t))))) * (~ (x | y)))) + ((602 * (~ ((~ x) | (y | ((~ z) | t))))) * (~ (x | (~ y))))) - ((86 * (~ ((~ x) | (y | ((~ z) | t))))) * (~ x))) - ((172 * (~ ((~ x) | (y | ((~ z) | t))))) * (~ y))) - ((473 * (~ ((~ x) | (y | ((~ z) | t))))) * (~ (x & y)))) + ((215 * (~ ((~ x) | (y | ((~ z) | t))))) * (~ (x ^ y)))), Size: 140, OrigSize: 140, VarNum: 4, IsPoly: true, AlterOrig: 8, AlterDeob: 9, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 140, Time: 61.000000
Name: target_1441, Result: ((((((((((((((((- 60) * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (x & y)) - ((66 * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (x & (~ y)))) + ((66 * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (~ (x & (~ x))))) - ((12 * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (~ (x & (~ y))))) - ((54 * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (~ (x | y)))) - ((54 * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (~ (x | (~ y))))) - ((60 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (x & y))) - ((66 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (x & (~ y)))) + ((66 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (~ (x & (~ x))))) - ((12 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (~ (x & (~ y))))) - ((54 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (~ (x | y)))) - ((54 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (~ (x | (~ y))))) - ((6 * ((((~ (x & y)) & (~ (x ^ (y ^ z)))) & (~ t)) | ((y & (x ^ z)) & t))) * (~ (x & y)))) - ((6 * (((y | (~ (x ^ z))) & (~ t)) | (((~ (x & y)) & (~ (y ^ z))) & t))) * (~ (x & y)))), Size: 417, OrigSize: 417, VarNum: 4, IsPoly: true, AlterOrig: 14, AlterDeob: 15, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 417, Time: 63.000000
Name: target_1442, Result: (((((((((203 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (x & y)) + ((70 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (x & (~ y)))) - ((42 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (~ (x & (~ x))))) - ((154 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (~ (x ^ y)))) + ((182 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (~ (x | y)))) + ((49 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (~ (x | (~ y))))) - ((21 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (x | y))) + ((21 * (((x ^ y) & (~ t)) | ((~ ((~ x) & (y | z))) & t))) * (~ (x & (~ y))))), Size: 192, OrigSize: 192, VarNum: 4, IsPoly: true, AlterOrig: 8, AlterDeob: 8, RuleNumber: 26, RuleCount: 0, LinearReduce: 0, SynthReduce: 0, RuleReduce: 192, Time: 61.000000
