Name: target_10, Result: ((((x | (((((y & (- y)) << 1) | (- 8)) + ((((y & (- y)) & (- 77)) ^ 7) + 1)) + ((((y * (- 2)) + ((- x) ^ x)) - (((- y) & (~ (76 & y))) + (x ^ (- x)))) + (y | (- y))))) ^ (x & ((((y & 10) ^ 135) + ((y << 1) & 4)) + ((((((((y * (- 2)) - ((128 & (~ y)) & (- y))) + ((y & 53) | 10)) + ((y | (- y)) | (- 129))) + (((y & 64) | (- 194)) & (y | 127))) + ((- x) ^ x)) - (x ^ (- x))) + (- 78))))) + (x & ((((y | (- y)) | 1) + ((y | (- y)) & ((y & (- y)) | 1))) + ((((((((y & 1) | (x ^ 3)) << 1) | (- 152)) + ((x ^ ((y & 1) | (- 76))) ^ 76)) + 1) + ((x << 1) | 152)) - (x + y))))) + ((((((((((((((((x << 1) & 136) | 82) - (x & 76)) + (- 32)) + (((x << 1) & 290) ^ (- 306))) + ((x & (- 77)) ^ 190)) + 1) + (((x << 1) & 24) ^ (- 18))) + 2) + ((x << 1) | (- 6))) + ((((x << 1) & 8) | (- 270)) & ((x << 1) | (- 72)))) + 423) - (x + y)) & (x | (((((- y) | (1 ^ y)) ^ (- 78)) + ((0 & 1) << 1)) + (((((((- y) | 1) + (((- y) ^ y) | 152)) + (x | (- x))) + (x & (- x))) + (y & (- y))) + (- 76))))) & x)), Size: 296, OrigSize: 323, VarNum: 2, IsPoly: false, AlterOrig: 22, AlterDeob: 32, RuleNumber: 185, RuleCount: 162, LinearReduce: 3, SynthReduce: 24, RuleReduce: 296, Time: 61.000000
Name: target_817, Result: ((((x & z) * (- 11)) | ((((((- z) | 16) & (~ (((- z) & 16) | (x | (- 120))))) | ((((- x) | (y | (- y))) & (- 87)) ^ 206)) + ((((- z) | 66) & (~ (((- z) & 66) | (x | (- 120))))) & ((((- x) | (y | (- y))) & (- 87)) ^ 206))) + (((((((((((((((((((((((x | (- 104)) + (((((- x) | (y | (- y))) & 136) | 16) & (x | (- 120)))) + (((z & (- 32)) | ((x & 119) & (z | (- 32)))) << 1)) + ((y << 1) | (- 174))) + ((y ^ (x & (~ (y ^ z)))) * (- 5))) - (((((z & (- 32)) ^ ((x & 119) & (z | (- 32)))) + (y | (- 87))) + (((- z) & (- 174)) ^ (x | (- 120)))) + (((- y) | (86 | y)) ^ (- x)))) + (((- z) & (- 174)) | (x | (- 120)))) + ((- 174) | ((- 120) | ((- z) | x)))) - (((- z) | (- 174)) ^ (((- z) & (- 174)) | (x | (- 120))))) + ((86 | ((- x) | (y | (- y)))) & (- 120))) + 119) + ((- x) | (119 | ((- y) | (86 | y))))) + (((86 | ((- x) | (y | (- y)))) ^ (- 120)) + 1)) + (x ^ 118)) + ((x ^ 119) | (- 2))) + 2) + ((x ^ 119) & 1)) + ((- x) | ((- 137) | (y | (- y))))) + 88) + ((y | 86) & (- y))) + 1) + (((- z) & 82) & ((~ x) & 119))) + ((x & 23) | (z | (- 32)))))) + (((x & z) * (- 11)) & ((((((z | (- x)) << 1) & (- 48)) | 2) + ((((z | (- x)) & (- 23)) ^ (- 2)) + 1)) + (((((((((((((((((((((((((((((((- y) | (- 9)) | (x ^ (- z))) + (((- y) | 86) & ((x ^ (- z)) | (- 31)))) + (x | (- 139))) + ((((- y) ^ 2147483561) | (y & 2147483625)) << 1)) + ((y ^ (x & (~ (y ^ z)))) * (- 5))) + ((y ^ (- 23)) + 1)) + ((x ^ (- z)) ^ 31)) + ((((~ x) | (- z)) & 1) & (((x ^ (- z)) & 31) ^ 31))) + ((x ^ (- z)) | (- 32))) - ((((~ x) | (- z)) & 1) ^ ((x ^ (- z)) | (- 32)))) + ((x ^ (- z)) | (- 31))) + ((x ^ (- z)) & 1)) + 22) + (((- x) | 22) | z)) + (((z | (- x)) ^ (- 23)) + 1)) + ((x & (- z)) | (- 120))) + 119) + ((z & (- x)) ^ (((y & (- 23)) ^ (- y)) ^ 86))) + ((x & (- z)) ^ 119)) + ((((y & (- 23)) ^ (- y)) ^ 86) | (~ (z & (- x))))) + (z & (- x))) + (y | 22)) + (x & (- 139))) + (((- z) | 1) | (~ x))) + ((- y) | 86)) + ((x & (- z)) & 119)) + 117) + ((z & (- x)) & (((y & (- 23)) ^ (- y)) ^ 86))) + (- 170))))), Size: 577, OrigSize: 578, VarNum: 3, IsPoly: false, AlterOrig: 48, AlterDeob: 71, RuleNumber: 185, RuleCount: 52136, LinearReduce: 0, SynthReduce: 0, RuleReduce: 578, Time: 80.000000
Name: target_818, Result: (((((146 | ((z ^ ((- y) & 18)) << 1)) + (((z ^ ((- y) & 19)) ^ (- 74)) + 1)) + ((((((((((((((((((((((((((((((((- 2) | y) & ((((17 | (x & 100)) ^ ((89 | y) ^ (117 | x))) ^ y) ^ (- 90))) + (- 112)) + (234 | (((y & 2147483522) | (- z)) << 1))) - ((117 | (- z)) ^ (y & (- 90)))) + (((1 | ((- 1) + (y & z))) + ((~ (y & z)) & 1)) & (~ x))) + (((- z) ^ (- 118)) + 1)) + (((- y) ^ 19) + 1)) + (z & ((- y) & 19))) + (((- 116) | ((- y) & 19)) & (~ (z ^ ((- y) & 19))))) + ((z | ((- y) & 19)) | (- 116))) - (((- 116) | ((- y) & 19)) ^ (z ^ ((- y) & 19)))) + ((~ ((y ^ (- 90)) ^ ((x & 100) | 17))) | ((y | 89) ^ (x | 117)))) + ((y ^ (- 90)) ^ (17 | (x & 100)))) + 1) + (((y ^ (- 90)) ^ (17 | (x & 100))) & ((89 | y) ^ (117 | x)))) + (((y ^ (- 90)) & (17 | (x & 100))) ^ 1)) + 2) + (y & 1)) + ((~ z) | ((- y) & 19))) + z) + 1) + (x & 17)) + ((- z) & (- 118))) + (((x & 100) | 17) | (y ^ 72))) + (y ^ (- 90))) + 1) + (((~ (y | 89)) | x) | 117)) + (89 | y)) + 1) + ((89 | y) & (117 | x)))) * 22) + (x * (- 22))), Size: 292, OrigSize: 310, VarNum: 3, IsPoly: false, AlterOrig: 24, AlterDeob: 30, RuleNumber: 185, RuleCount: 34323, LinearReduce: 18, SynthReduce: 0, RuleReduce: 292, Time: 71.000000
Name: target_819, Result: ((((((((((((((((((((((((((((((((((((((((((((((1 | (((y ^ (- 122)) & ((x & (- 248)) | 182)) ^ (- 136))) | (~ ((y | 56) & (- x)))) + ((~ (y & x)) & 1)) + ((- 384) | (((x & 49) | ((- x) & 56)) << 1))) + (((x | (- 50)) | ((y | 48) ^ (- x))) << 1)) - ((((- 192) | (x & 49)) ^ ((- x) & 56)) + ((x & (- 143)) ^ ((x | (- 50)) | ((y | 48) ^ (- x)))))) + (2 | ((y << 1) & (- 116)))) + (~ (y & (- 58)))) + (270 | (((y ^ 2147483392) & ((x & 2147483400) | 48)) << 1))) + (((y & x) + (- 1)) ^ 1)) + ((((y & x) + (- 1)) << 1) & 2)) + ((x ^ (- 143)) + 1)) + ((- 183) | ((- x) & 32))) - (x & 49)) + ((y & (- 57)) ^ (- 2))) + ((- x) ^ 56)) + 12) + ((((56 | y) ^ (- x)) & ((- 50) | x)) & 23)) + (- 24)) + ((- 24) | (((y | 56) ^ (- x)) & (x | (- 50))))) + (((((56 | y) ^ (- x)) & ((- 50) | x)) ^ 23) + 1)) + (1 | (y & (- 57)))) + (((y | 56) | (x - 1)) & (- 2))) + ((1 | (x - 1)) | (y | 56))) + ((((y | 56) | (x - 1)) ^ (- 2)) + 1)) + (- 25)) + ((- 39) | ((- x) & 32))) + 60) + (129 | (x & (- 192)))) + (x & 131)) + ((- 117) | x)) + (- 22)) + (((x & (- 248)) | 183) | (y ^ 8))) + (- 88)) + ((56 | y) & (- x))) + (((56 | y) & (- x)) & (((y ^ (- 121)) & (183 | (x & (- 248)))) ^ (- 136)))) + ((- 57) | (- x))) + ((y ^ (183 | (x & (- 248)))) ^ (- 57))) + (- 2)) + ((- 57) | y)) - (y & (- 57))) + 191) + (((56 | y) & (- x)) ^ (((y ^ (- 121)) & (183 | (x & (- 248)))) ^ (- 136)))) * (- 11)) + (- 1617)) + (((- x) ^ 32) * (- 11))), Size: 404, OrigSize: 408, VarNum: 2, IsPoly: false, AlterOrig: 39, AlterDeob: 52, RuleNumber: 185, RuleCount: 77375, LinearReduce: 0, SynthReduce: 0, RuleReduce: 408, Time: 78.000000
Name: target_82, Result: (((((((((((((((((((((((((((- 40) + (y ^ (- 2))) + (((((y & (- 2)) ^ (((y & 28) | 1) ^ (y | (- 29)))) ^ 28) | ((y | (- 30)) & (y ^ 28))) | ((y & (- 2)) ^ 29))) + ((y ^ 28) & (((y & (- 2)) ^ ((1 | (y & 28)) ^ ((- 29) | y))) ^ 28))) + (1 | ((y & 28) ^ (y | (- 30))))) + ((((- 30) | y) & ((y & (- 2)) ^ 28)) & ((y & (- 2)) ^ 29))) + (152 | ((y << 1) & 2))) + (- (y & 1))) + (((- x) | (((- y) & (- 46)) ^ 70)) << 1)) + (- ((- x) | (((- y) & (- 46)) ^ 70)))) + (98 | (x << 1))) + ((- 142) | ((y * 254) & 132))) + (2 | ((x ^ y) << 1))) + (((x ^ y) << 1) & 2)) + (((2 | (((- 2) + (- (x | (~ y)))) << 1)) + (((x + (- (x | y))) ^ 1) + 1)) * (- 10))) + ((- y) ^ (- 13))) + ((- 2) | (- y))) + (1 | (y & 28))) + ((~ (((y & 28) | 1) ^ (y | (- 29)))) | (y ^ 28))) + ((y & 1) ^ ((- 34) | (- y)))) + (y & 28)) + ((13 | (- y)) & (((((- y) & (- 46)) ^ 70) & (- x)) & (- 58)))) + (((((((- y) & (- 46)) ^ 70) & (- x)) & (- 58)) | (- y)) | 13)) + ((- 49) | ((((- y) & (- 46)) ^ 70) & (- x)))) + (x ^ (- 50))) + ((- 30) | (y & 28))) + (1 | (y & 28))), Size: 307, OrigSize: 317, VarNum: 2, IsPoly: false, AlterOrig: 23, AlterDeob: 38, RuleNumber: 185, RuleCount: 41342, LinearReduce: 6, SynthReduce: 0, RuleReduce: 311, Time: 69.000000
Name: target_820, Result: (y ^ (((y ^ 119) + ((y << 1) & 2)) + ((((((((((((((((((((((((((((((((((((((((z & (~ x)) ^ (- y)) | ((z & (~ x)) & (- y))) | 1) + ((((z & (~ x)) & (- y)) | 1) & (((z & (~ x)) ^ (- y)) | (y & 1)))) + ((((z | x) ^ ((- z) & (- 8))) & (- 2)) ^ (- 69))) + (((z | x) ^ ((- z) & (- 8))) & (- 70))) + (((z | x) & (- 70)) ^ ((- z) & (- 72)))) + ((((- x) | 50) & (y & 118)) | (((- x) & (- 70)) & (y - 1)))) + (y & (((- x) & 50) & (y + 127)))) + (((((- x) & 10) | (- y)) << 1) | (- 158))) + (((((x + 7) & 5) | (y & 38)) << 1) | (- 96))) + ((((x + 127) & 69) | (y & 118)) ^ 47)) + (x & (((y | z) & (- (y & z))) + ((((z | (- (y & z))) | y) << 1) - ((z | (- (y & z))) | y))))) - ((z ^ x) + (((- x) & (- 70)) ^ (- y)))) + ((((- x) | (- 70)) ^ 78) + 1)) + (((z & (~ x)) & (- y)) & (- 2))) + ((((z & (~ x)) & (- y)) ^ (- 2)) + 1)) + (x & (- 2))) + (x | 1)) + ((x ^ (- 2)) + 1)) + (((z | x) ^ ((- z) & (- 8))) & (- 2))) + ((((z | x) ^ ((- z) & (- 8))) ^ (- 2)) + 1)) + (((z & (~ x)) ^ (- y)) & (y & 1))) + (y & 48)) + ((- x) & 69)) + ((- z) | (- 8))) + ((z | x) & ((- z) & (- 8)))) + 87) + ((x | (~ z)) | (- y))) + ((z & (~ x)) << 1)) + x) + (((y & 118) ^ (- 79)) & (~ (((- x) | (- 70)) ^ (y & 118))))) + (((- x) | (- 70)) ^ (y & 118))) + ((((- x) & (- 70)) | (- y)) ^ 79)) + (((y & 118) ^ (- 79)) | (((- x) | (- 70)) ^ (y & 118)))) + ((- y) | (- 2))) + (((- z) & (- 8)) | (~ (z | x)))) + ((y & 118) | 78)) + 6))), Size: 422, OrigSize: 426, VarNum: 3, IsPoly: false, AlterOrig: 47, AlterDeob: 55, RuleNumber: 185, RuleCount: 44591, LinearReduce: 0, SynthReduce: 0, RuleReduce: 426, Time: 75.000000
Name: target_821, Result: (((((2 | (((y | 66) & (- y)) << 1)) - (((66 | y) & (- y)) & (- 2))) + (((((((((((((((((((((((((((((((y | (- y)) & 56) | ((((- z) & (~ (y & (- 68)))) & (- y)) ^ ((((- y) ^ (- z)) & 26) | 1))) + (((((- z) & (~ y)) & (- y)) ^ (((- y) ^ (- z)) & 24)) & (((- y) | y) & 56))) + (((((((- y) ^ (- z)) & (- 27)) ^ 27) | (z & 133)) | (((- x) & 65) ^ 97)) << 1)) + (((((- y) ^ (- z)) & (- 27)) ^ ((((- x) & 75) ^ 115) | (z & 143))) ^ (- 28))) + (((y & (- 68)) | (y - 1)) | (- z))) + (((- z) | (y - 1)) & (y & (- 68)))) + ((- 136) | (x * 254))) + (~ ((((z | ((- (x & z)) | x)) << 1) - ((x | z) ^ (- (x & z)))) | (x ^ y)))) - ((((- 68) | (- x)) ^ ((- 124) | ((- x) & 67))) + (((- y) & (- z)) ^ (y & (- 68))))) + ((((67 | y) & (- y)) ^ (- 2)) + 1)) + ((((- x) & 75) ^ 115) | (z & 175))) - ((z & 175) ^ (((- x) & 75) ^ 115))) + ((- 2) | ((- y) ^ (- z)))) + (((- y) ^ (- z)) & 1)) + ((((y & (- 68)) | (~ ((- y) & (- z)))) | (((- y) ^ (- z)) & 26)) | 1)) + (((- y) & (- z)) & (~ (y & (- 68))))) + ((((- y) & (- z)) & (~ (y & (- 68)))) & (1 | (((- y) ^ (- z)) & 26)))) + (- 57)) + (((- 57) | y) | (- y))) + ((((- y) | y) & (- 68)) ^ 57)) + ((y & (- 68)) | ((- y) & (- z)))) + (y ^ (- 68))) + (((66 | y) & (- y)) & (- 2))) + ((67 | y) | (- y))) + (- 68)) + ((- x) & (- 76))) + (175 | z)) + (((67 | y) | (- y)) ^ (- 68))) + 5)) + x) * (- 3)), Size: 392, OrigSize: 395, VarNum: 3, IsPoly: false, AlterOrig: 35, AlterDeob: 49, RuleNumber: 185, RuleCount: 49292, LinearReduce: 0, SynthReduce: 0, RuleReduce: 395, Time: 73.000000
Name: target_822, Result: ((x & y) ^ (((360 | (x << 1)) - (x ^ (180 | (x & z)))) + (((((((((((((((((((((((((((((((((((((((((((((((- 362) | ((z | (~ x)) << 1)) + (((~ x) | z) ^ 180)) + 2) + (((x ^ ((~ z) | y)) & 1) & ((~ x) | ((~ y) & z)))) + (- 53)) - ((((x ^ ((~ z) | y)) & (- 181)) ^ 181) ^ (((- x) | (- 80)) | ((x ^ (y | (~ z))) ^ 75)))) + ((y ^ (- 44)) + 1)) + (((- x) ^ 79) + 1)) + ((y & (- 44)) ^ (- 161))) - ((y & (- 44)) ^ (- z))) + ((((x & (y | (~ z))) | ((x ^ (y | (~ z))) & 1)) ^ (- 54)) + 1)) + ((((- x) & 79) ^ 9) + 1)) + ((x & z) ^ (- 181))) + ((x & z) & (- 181))) + (- 1)) + ((((x ^ ((~ z) | y)) & 1) & (x & (y | (~ z)))) << 1)) + ((~ (x & ((~ y) & z))) & 22)) + (- 23)) + (((- 23) | (y | (~ z))) | (~ x))) + (((~ (x & ((~ y) & z))) ^ 22) + 1)) + (((((x ^ (y | (~ z))) & (- 181)) ^ 181) | (((x ^ (y | (~ z))) ^ 75) | ((- x) | (- 80)))) | (~ (x ^ ((~ y) & z))))) + (((~ (x ^ ((~ y) & z))) & (- 181)) & ((((x ^ (y | (~ z))) ^ 75) | ((- x) | (- 80))) | (((x ^ (y | (~ z))) & (- 181)) ^ 181)))) + 53) + ((- z) & (~ (y & (- 44))))) + (y & (- 44))) + 53) + ((- z) | (y & (- 44)))) + (- 80)) + ((((x & (y | (~ z))) | ((x ^ (y | (~ z))) & 1)) & 53) ^ 53)) + ((x & (y | (~ z))) | ((x ^ (y | (~ z))) & 1))) + (- 72)) - y) + (171 | y)) + (x ^ z)) + ((((x ^ ((~ z) | y)) & 75) ^ 5) & (~ (((- x) | (- 80)) | ((x ^ (y | (~ z))) ^ 75))))) + (((- x) | (- 80)) | ((x ^ (y | (~ z))) ^ 75))) + (((x ^ ((~ z) | y)) ^ (- 181)) & ((- 80) | (- x)))) + (53 | (x & (y | (~ z))))) + (y & (- 44))) + 43) + (128 & (~ y))) + 27) + ((- x) & 9)) + (- 10)) + ((- 10) | (- x))) + 98))), Size: 462, OrigSize: 483, VarNum: 3, IsPoly: false, AlterOrig: 29, AlterDeob: 39, RuleNumber: 185, RuleCount: 48496, LinearReduce: 20, SynthReduce: 0, RuleReduce: 463, Time: 81.000000
Name: target_823, Result: (3 * (z & ((((- 40) | (((y & x) | (- x)) & 38)) + (((- 104) | (y & x)) & (((- x) & 62) ^ (- 112)))) + (((((((((((((((((((((((((((((((((((((x | y) ^ (- 27)) + (~ (((((64 | (y & x)) & (4 | (- y))) & 68) - (((((2 | (((((y & x) | 64) & ((- y) | 4)) << 1) & 136)) + ((10 | (x | (((y | (- 76)) & ((- z) | (- 107))) & (- 75)))) | y)) + (((16 | y) | x) & ((((- 76) | y) & ((- 107) | (- z))) & (- 75)))) + (2 | (((y | x) << 1) & (- 56)))) + ((x + 63) & ((- z) & 40)))) + (y | x)))) + (((- y) ^ 71) + 1)) + ((((y & x) & 39) ^ 38) + 1)) + (((- y) & (- 14)) ^ 89)) - (((y & x) & (- 40)) ^ (((y & 1) | (- 66)) | ((- y) & 64)))) + (((y & x) & 38) ^ 15)) + ((((((- y) & 64) | ((y & 1) | (- 66))) | ((y & x) & (- 40))) & 81) + 1)) + ((z ^ (- 63)) + 1)) + ((- 82) | ((- y) & 16))) + ((- y) & (- 92))) + 51) + ((- 69) | ((((y & x) & 4) | (- 63)) & (((- y) & (- 32)) ^ (- 91))))) + (((((- 63) | ((y & x) & 4)) & (((- y) & (- 32)) ^ (- 91))) ^ 68) + 1)) + ((((- x) & 62) & ((- 7) | (y & x))) ^ 40)) + ((- 41) | (- x))) + 40) + ((- x) & 40)) + (((- y) & (- 32)) ^ (- 65))) + (((x | y) & (- 27)) ^ (- 2))) + (((- x) | (y & x)) | (- 7))) + (z & (- 63))) + 62) + (((- z) & 40) | ((- x) ^ 62))) + (((- y) & (- 78)) ^ (- 80))) + (62 | z)) + 25) + ((- 75) | (((- y) | (10 | (y & x))) & ((- z) | 66)))) + ((- 17) | (- x))) + 81) + (74 | (- y))) + ((- z) ^ 40)) + ((((y & x) & 2) | ((- y) & 32)) ^ (- 11))) + (- 1)) + (65 | ((- x) & 16))) + (- 75))))), Size: 423, OrigSize: 423, VarNum: 3, IsPoly: false, AlterOrig: 32, AlterDeob: 56, RuleNumber: 185, RuleCount: 57125, LinearReduce: 0, SynthReduce: 0, RuleReduce: 423, Time: 64.000000
Name: target_824, Result: ((((y ^ (x & (y ^ z))) | (3 * ((x | (~ y)) & (~ (x ^ (y ^ z)))))) + (((((((((y << 1) & (- 364)) | 298) + ((y & (- 50)) ^ (- 149))) + (y | (- 50))) - y) + (- 99)) + (y ^ (x & (y ^ z)))) | (3 * ((x | (~ y)) & (~ (x ^ (y ^ z))))))) - ((3 * (((~ y) | x) & (~ (x ^ (y ^ z))))) ^ ((((y & 33) ^ (- 2)) + ((y & (- 34)) ^ (- 182))) + ((((299 | (y << 1)) - y) + (- 115)) + (y ^ (x & (y ^ z))))))), Size: 118, OrigSize: 130, VarNum: 3, IsPoly: false, AlterOrig: 6, AlterDeob: 8, RuleNumber: 185, RuleCount: 3132, LinearReduce: 0, SynthReduce: 0, RuleReduce: 130, Time: 66.000000
Name: target_825, Result: (((((((x & (- x)) & (- 128)) | 104) + ((((((((x & (- x)) & 56) ^ 33) + (((x & (- x)) << 1) | (- 66))) + ((x & (- x)) & 71)) + (x | (- x))) + (- 71)) + ((x | (z & (~ y))) * (- 2)))) | ((y ^ (x & (~ (y & z)))) * (- 7))) + ((((x | (- x)) + ((x & (- x)) & (- 152))) + (((((((x & (- x)) | (- 7)) + (((x & (- x)) & 128) | (- 232))) + (((x & (- x)) & 17) | 40)) + 142) + ((x | (z & (~ y))) * (- 2))) + 57)) | ((y ^ (x & (~ (y & z)))) * (- 7)))) - (((y ^ (x & (~ (y & z)))) * (- 7)) ^ (((z & (~ y)) | x) * (- 2)))), Size: 153, OrigSize: 165, VarNum: 3, IsPoly: false, AlterOrig: 8, AlterDeob: 15, RuleNumber: 185, RuleCount: 3276, LinearReduce: 0, SynthReduce: 0, RuleReduce: 165, Time: 67.000000
Name: target_826, Result: ((((((y << 1) | 62) + ((y ^ (- 22)) + 1)) + (((((((((((x * 254) | (- 164)) - (((- x) | (- 82)) ^ ((- x) & 81))) + (((y << 1) & 20) | (- 54))) + ((y & (~ (x & z))) * (- 2))) + ((- y) | (- 8))) + ((- y) & (- 8))) + (x | 13)) + (x & 13)) + ((- x) ^ 81)) + 9)) | ((~ (x | (y | z))) * 13)) + (((~ ((y | z) | x)) * 13) & ((y & (~ (x & z))) * (- 2)))), Size: 104, OrigSize: 104, VarNum: 3, IsPoly: false, AlterOrig: 7, AlterDeob: 10, RuleNumber: 185, RuleCount: 5300, LinearReduce: 0, SynthReduce: 0, RuleReduce: 104, Time: 68.000000
Name: target_827, Result: ((z ^ (((((((- y) & (- 124)) ^ ((- x) & (- 41))) ^ 49) + (((((- y) & (- 124)) ^ ((- x) & (- 41))) & 21) ^ 4)) + ((((- y) & 4) ^ ((- x) & 21)) ^ 4)) + ((((((((((((((((((((((((((((((((((((x ^ (- 52)) | y) & (- 2)) ^ (- 51)) + ((y & (x ^ 51)) | ((- z) ^ 53))) + (148 | (((((- y) & 49) ^ 2147483525) | (- z)) << 1))) + ((((- y) & 123) ^ ((- 54) | (- z))) ^ 56)) + 1) + ((((- y) | (- 72)) | ((- z) & 5)) << 1)) - (((- z) & 53) ^ ((- 72) | (- y)))) + (((~ y) | z) & (~ x))) + (((- x) ^ (- 41)) + 1)) - (y ^ (x ^ (- 52)))) + ((z ^ (- 13)) + 1)) + (((- z) ^ 53) ^ ((- y) & 71))) + ((((- y) & (- 124)) ^ 4) & (- x))) + (z & 1)) + ((z & 1) | ((((- y) & (- 124)) ^ 4) & (- x)))) - ((z & 1) | ((((- y) & (- 124)) ^ 4) & (- x)))) + (((y | (x ^ (- 52))) & (- 52)) | ((y | x) & 1))) + (z & (- 13))) + (((- y) & 71) | ((- z) ^ (- 54)))) + (((- z) ^ 53) & ((- y) & 71))) + 40) + (40 | (- x))) + 2) + ((~ ((- x) & (- 41))) | (((- y) & (- 124)) ^ 4))) + ((- x) & (- 41))) + 1) + ((51 | y) | (x ^ (- 52)))) + (- 51)) + (51 | x)) + 83) + ((- 52) | x)) + (((- z) ^ 53) & (y & (x ^ 51)))) + (13 | z)))) * (- 2)), Size: 320, OrigSize: 320, VarNum: 3, IsPoly: false, AlterOrig: 27, AlterDeob: 31, RuleNumber: 185, RuleCount: 26750, LinearReduce: 0, SynthReduce: 0, RuleReduce: 320, Time: 70.000000
Name: target_828, Result: ((((((y & (- y)) + (- 64)) + ((((((((x & 2) + 46) + ((x & 50) ^ 142)) + (x | 50)) + (y | (- y))) + (- 174)) - (x + (~ ((x & z) ^ (y | z))))) + (x & 2))) | ((~ (y | z)) * (- 7))) + ((- (~ ((x & z) ^ (y | z)))) | ((~ (y | z)) * (- 7)))) - (((~ (z | y)) * (- 7)) ^ ((((88 | (z << 1)) + ((z ^ (- 45)) + 1)) - (z + (~ ((x & z) ^ (y | z))))) + (- 44)))), Size: 107, OrigSize: 125, VarNum: 3, IsPoly: false, AlterOrig: 13, AlterDeob: 11, RuleNumber: 185, RuleCount: 2414, LinearReduce: 3, SynthReduce: 0, RuleReduce: 122, Time: 69.000000
Name: target_829, Result: ((((y ^ (x & (y | (~ z)))) * (- 3)) | (((((y & (- 255)) | ((~ z) & 1)) ^ (- 146)) + (y & ((~ z) & 1))) + (((((((((((((((((((((((((((((((((((y | (- 255)) & ((z & (- 175)) ^ (- 143))) ^ 1) + (((z & (- 175)) ^ (- 143)) & 1)) + (x | ((y & (- 256)) | ((- x) | 36)))) + ((x | 36) & ((y & (- 256)) | ((- x) | 36)))) + ((x << 1) | 72)) + (((y & (- 255)) | ((- y) | 4)) << 1)) - (((x | 36) + ((y & (- 255)) ^ ((- y) | 4))) + ((((z | ((- (y & z)) | y)) << 1) - ((y | z) ^ (- (y & z)))) | (~ x)))) + ((z ^ (- 37)) + 1)) + ((x ^ (- 37)) + 1)) + (((- x) ^ (- 37)) + 1)) + (((z & (- 37)) ^ (- 143)) + 1)) + ((- z) & 132)) + 83) + (((- z) & 133) | 83)) + ((((- z) & 133) ^ (- 84)) + 1)) + ((y & (- 256)) & (~ ((- x) | 36)))) + ((- x) | 36)) - ((y & (- 256)) ^ ((- x) | 36))) + ((z & (- 175)) | 142)) + ((- 119) | (142 | (y | (z & (- 175)))))) - ((y | (- 119)) ^ ((z & (- 175)) | 142))) + (z | 36)) + ((- y) & 4)) + ((- z) ^ 133)) + ((- z) | (- 134))) + 133) + ((y & (- 119)) ^ (- 169))) + ((- x) & (- 37))) + 36) + (z & (- 175))) + 142) + ((y & (- 256)) | 145)) + (- 145)))) + (((y ^ (x & (y | (~ z)))) * (- 3)) & ((((y & 4) & ((- y) ^ 4)) | 1) + (((((((((((((((((((((((((((((((y ^ 96) & (- z)) & (((x | (- x)) & 144) | (- 158))) | 1) + (((- x) & (- 146)) | ((- y) ^ (- 6)))) + (((- x) & (- 146)) & ((- y) ^ (- 6)))) + ((y << 1) | (- 212))) - ((((z | ((- (y & z)) | y)) << 1) - ((y | z) ^ (- (y & z)))) | (~ x))) + ((((y & (- 5)) ^ 105) & (- z)) ^ (((x | (- x)) & 144) | (- 158)))) + (((~ (((y & (- 5)) ^ 105) & (- z))) | (- 158)) | ((x | (- x)) & 144))) + (((y & (- 5)) ^ 105) & (- z))) + ((((y & (- 5)) ^ 105) ^ (- z)) & (~ (z | 1)))) + (z | 1)) + (((((y & (- 5)) ^ 105) ^ (- z)) | z) | 1)) - ((((y & (- 5)) ^ 105) ^ (- z)) ^ (z | 1))) + ((y & 4) ^ ((- y) ^ 5))) + (((- y) ^ 5) | (~ (y & 4)))) + (y & 4)) + (((- y) & 5) ^ 83)) + (((- y) & 5) | (- 84))) + 83) + (y & 1)) + (x & 36)) + ((((- x) | (- 182)) & x) | 36)) + ((- y) | 5)) + 142) + (x | (- 2))) + ((z - 1) | ((y & (- 5)) ^ 105))) - z) + (z & 1)) + 3)))), Size: 588, OrigSize: 592, VarNum: 3, IsPoly: false, AlterOrig: 63, AlterDeob: 74, RuleNumber: 185, RuleCount: 61257, LinearReduce: 0, SynthReduce: 0, RuleReduce: 592, Time: 78.000000
