Name: target_0, Result: (x | y), Size: 3, OrigSize: 1350, VarNum: 2, IsPoly: false, AlterOrig: 55, AlterDeob: 0, RuleNumber: 977, RuleCount: 18, LinearReduce: 0, SynthReduce: 1311, RuleReduce: 39, Time: 2.000000
Name: target_644, Result: (x - y), Size: 3, OrigSize: 1375, VarNum: 2, IsPoly: false, AlterOrig: 103, AlterDeob: 0, RuleNumber: 977, RuleCount: 5211, LinearReduce: 0, SynthReduce: 1132, RuleReduce: 243, Time: 90.000000
Name: target_645, Result: (y ^ x), Size: 3, OrigSize: 826, VarNum: 2, IsPoly: false, AlterOrig: 83, AlterDeob: 0, RuleNumber: 977, RuleCount: 839, LinearReduce: 0, SynthReduce: 308, RuleReduce: 518, Time: 90.000000
Name: target_646, Result: (x & y), Size: 3, OrigSize: 597, VarNum: 2, IsPoly: false, AlterOrig: 34, AlterDeob: 0, RuleNumber: 977, RuleCount: 1163, LinearReduce: 0, SynthReduce: 423, RuleReduce: 174, Time: 89.000000
Name: target_647, Result: (y + x), Size: 3, OrigSize: 3807, VarNum: 2, IsPoly: false, AlterOrig: 300, AlterDeob: 0, RuleNumber: 977, RuleCount: 2130, LinearReduce: 0, SynthReduce: 2925, RuleReduce: 882, Time: 90.000000
Name: target_648, Result: (y & (((x | y) ^ y) ^ x)), Size: 9, OrigSize: 826, VarNum: 2, IsPoly: false, AlterOrig: 105, AlterDeob: 0, RuleNumber: 977, RuleCount: 532, LinearReduce: 0, SynthReduce: 638, RuleReduce: 188, Time: 89.000000
Name: target_649, Result: (((~ (- (~ (x | (- (x - (((x | (~ x)) | (x ^ (- x))) | (1 & ((x ^ (~ (x | (- x)))) | ((x | (- x)) & (~ x))))))))))) | (((((~ (((~ (((((((- ((~ ((x ^ (~ x)) & x)) & x)) | ((~ y) & y)) ^ y) | ((~ ((- (x & (~ x))) | ((~ y) & y))) ^ y)) & ((- (x & (~ x))) | ((~ y) & y))) ^ ((~ ((- ((~ x) & x)) | (y & (~ y)))) ^ y)) - (- y))) | (~ ((- (~ (x | (x ^ (~ x))))) | (y & (~ y))))) - (((x ^ ((x - (x - (~ x))) | (~ x))) ^ (x - y)) | (~ (x - y))))) ^ (- ((~ x) & x))) | ((((((~ (((- 0) | ((~ y) & y)) & ((((((- (x & (~ x))) | (~ y)) | y) & (~ (((~ y) & y) | (- (x & (~ x)))))) ^ y) | y))) ^ ((~ ((- ((~ x) & x)) | (y & (~ y)))) ^ y)) - y) | (~ ((- (~ (x | (x ^ (~ x))))) | (y & (~ y))))) - (~ (x - y))) ^ (- (x & (~ x))))) - ((- ((~ x) & x)) ^ (~ (((((~ (((- (x & (~ x))) | ((~ y) & y)) & (((~ ((- (x & (~ x))) | ((~ y) & y))) ^ y) | (((- (x & (~ x))) | ((~ y) & y)) ^ y)))) ^ ((~ ((- ((~ x) & x)) | (y & (~ y)))) ^ y)) - y) | (~ ((- (~ (x | (x ^ (~ x))))) | (y & (~ y))))) - (~ (x - y)))))) | (~ (- (~ (x | (- (x - (((x | (~ x)) | (x ^ (- x))) | (1 & ((x ^ (~ (x | (- x)))) | ((x | (- x)) & (~ x))))))))))))) ^ (~ (x - y))), Size: 340, OrigSize: 1120, VarNum: 2, IsPoly: false, AlterOrig: 138, AlterDeob: 51, RuleNumber: 977, RuleCount: 2281, LinearReduce: 0, SynthReduce: 487, RuleReduce: 633, Time: 99.000000
Name: target_65, Result: ((~ ((((~ (x - y)) - (((- x) & (x | (- x))) | (~ (- x)))) & ((((((~ x) ^ ((x | (~ (((x - y) - (- ((x - y) + ((- (x - y)) ^ ((~ (y - x)) ^ (((x + ((- 1) * y)) | (~ ((~ (x - y)) | (- (~ (x - y)))))) & (x - y))))))) | x))) - x)) ^ (x & (~ (x | (((((~ (((x | (~ ((x - y) & (((- (x - y)) | (~ (y - x))) - (x - y))))) + (x - y)) - (~ 0))) ^ (- (x - y))) ^ (- (x - y))) + (x - y)) + (x - y)))))) | ((~ x) & ((x - y) - (- ((x - y) + (((y - x) ^ ((~ (x - y)) | (y & (~ (y | (x - y)))))) ^ (- (x - y)))))))) ^ (x ^ ((~ ((x - y) - (- ((x - y) + ((- (x - y)) ^ ((~ (y - x)) ^ (x + ((- 1) * y)))))))) & (~ x)))) & ((x & (~ (x | (((((~ ((((x | (~ (x - y))) | (x - y)) + (x - y)) - (~ 0))) ^ (- (x - y))) ^ (- (x - y))) + (x + ((- 1) * y))) + (x - y))))) | (x ^ (((x | ((((- (x - y)) ^ ((~ (y - x)) ^ (x + ((- 1) * y)))) + (x - y)) + (x - y))) ^ (~ (x | ((x - y) - (- ((x - y) + ((- (x - y)) ^ ((~ (y - x)) ^ (x + ((- 1) * y)))))))))) ^ (x | ((x - y) - (- ((x - y) + ((- (x - y)) ^ ((~ (y - x)) ^ (x + ((- 1) * y))))))))))))) + (x - y))) & ((- 1) - (~ ((- y) - (- x))))), Size: 333, OrigSize: 616, VarNum: 2, IsPoly: false, AlterOrig: 104, AlterDeob: 58, RuleNumber: 977, RuleCount: 4402, LinearReduce: 65, SynthReduce: 0, RuleReduce: 551, Time: 112.000000
Name: target_650, Result: ((y - (x & y)) ^ y), Size: 7, OrigSize: 1097, VarNum: 2, IsPoly: false, AlterOrig: 182, AlterDeob: 0, RuleNumber: 977, RuleCount: 1429, LinearReduce: 0, SynthReduce: 538, RuleReduce: 559, Time: 94.000000
Name: target_651, Result: (((x | (~ y)) & ((~ (y - ((~ (((x | (~ y)) | ((~ (x & (x & y))) & y)) - x)) & y))) | (1 - (((~ (((x | (~ y)) | ((~ (x & (x & y))) & y)) - x)) & y) - y)))) & (y & ((~ (((~ ((x | (((- ((~ (x & (x & y))) ^ ((~ (x & (x & y))) & y))) - (- (~ (x & (x & y))))) | (~ y))) - x)) & y) - y)) ^ (((((((((~ ((x | ((- (~ (((x & (x & y)) - (- (y & ((x - (- (~ (x & (x & y))))) - x)))) - (- (~ (x & (x & y))))))) | (~ y))) - x)) & y) - y) & (y + ((((x | (~ y)) | ((~ (x & (x & y))) & y)) - x) | ((~ (((x | (~ y)) | ((~ (x & (x & y))) & y)) - x)) ^ y)))) & (~ (((~ ((x | (((~ (x & (x & y))) & y) | (~ y))) - x)) & y) - y))) ^ (((~ ((x | (((~ (x & (x & y))) & y) | (~ y))) - x)) & y) - y)) ^ (~ (((~ ((x | (((~ (x & (x & y))) & y) | (~ y))) - x)) & y) - y))) - ((((~ (((x | (~ y)) | ((~ (x & (x & y))) & y)) - x)) & y) - y) | ((((~ (((x | (~ y)) | (y & ((x & (x & y)) ^ ((~ (x & (x & y))) | y)))) - x)) ^ y) | (~ (((~ (((x | (~ y)) | (y & ((x & (x & y)) ^ ((~ (x & (x & y))) | y)))) - x)) ^ y) | y))) + y))) ^ (((((~ (((x | (~ y)) | ((~ (x & (x & y))) & y)) - x)) & y) - y) | (~ (((~ (((x | (~ y)) | ((~ (x & (x & y))) & y)) - x)) & y) - y))) - (~ (((~ ((x | (((~ (x & (x & y))) & y) | (~ y))) - x)) & y) - y))))))), Size: 379, OrigSize: 1419, VarNum: 2, IsPoly: false, AlterOrig: 104, AlterDeob: 34, RuleNumber: 977, RuleCount: 17965, LinearReduce: 0, SynthReduce: 766, RuleReduce: 653, Time: 110.000000
Name: target_652, Result: (y + x), Size: 3, OrigSize: 692, VarNum: 2, IsPoly: false, AlterOrig: 99, AlterDeob: 0, RuleNumber: 977, RuleCount: 751, LinearReduce: 0, SynthReduce: 433, RuleReduce: 259, Time: 97.000000
Name: target_653, Result: (~ ((- 1) - (~ ((((- y) - (~ ((((x & y) + (((~ (- (y + y))) & ((~ ((y + y) | ((~ (y + y)) | (- (y + y))))) - (y + y))) ^ (2 * y))) - (x & y)) - (- (x ^ ((x ^ (~ (((~ (y - (y - (((~ y) & x) ^ (~ (((- 1) - (((- 1) << 1) ^ 1)) + y)))))) ^ (x | y)) | y))) | y)))))) ^ ((~ ((y + (((- (x & y)) & x) | (- (x & y)))) | y)) ^ y)) - x)))), Size: 103, OrigSize: 541, VarNum: 2, IsPoly: false, AlterOrig: 58, AlterDeob: 21, RuleNumber: 977, RuleCount: 4757, LinearReduce: 173, SynthReduce: 0, RuleReduce: 368, Time: 118.000000
Name: target_654, Result: (~ (((~ ((((((- (x & y)) ^ (x & y)) | ((- (x & y)) | ((- ((y + ((x & y) | (- y))) | (x & y))) | (x & y)))) | (~ x)) | (x & (~ y))) | ((~ ((((((- (x & y)) ^ (x & y)) | ((- (x & y)) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y)))))))) | ((x & (~ y)) | (~ ((((~ (((x & y) | (- ((x & y) | (((x & y) | (- y)) + y)))) | (((- (x & y)) ^ (x & y)) | (- (x & y))))) & (x & y)) + ((((x & (~ y)) | (((- (x & y)) | (((- (x & y)) ^ (x & y)) | (((- ((x & y) | (((x & y) | (- y)) + y))) ^ (x & y)) | (x & y)))) | (~ x))) & (((((x & y) | (- ((x & y) | (((x & y) | (- y)) + y)))) | (((- (x & y)) ^ (x & y)) | (- (x & y)))) | (~ (x & y))) & y)) - y)) & x)))) | y) - (- ((x & (~ y)) | ((((- (x & y)) ^ (x & y)) | (((x & y) | (- ((x & y) | (y + ((x & y) | (- y)))))) | (- (x & y)))) | (~ x)))))) & ((x & (~ y)) | ((((- (x & y)) ^ (x & y)) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y))))))) | (((- (x & y)) & ((- (x & y)) | (~ y))) | (~ x))))))) | (~ (x & y))) & ((x & y) | ((((((- (x & y)) | ((- (x & y)) ^ (x & y))) | ((- ((y + ((x & y) | (- y))) | (x & y))) | (x & y))) | (~ x)) | ((~ (((((((- (x & y)) | ((- (x & y)) ^ (x & y))) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y))))))) | (~ (x & y))) | ((((((- (x & y)) ^ (x & y)) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y))))))) | (- (x & y))) | (~ (x & y))) - ((((x & (~ y)) | (((((- (x & y)) ^ (x & y)) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y))))))) | (- (x & y))) | (~ x))) & ((((((- (x & y)) ^ (x & y)) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y))))))) | (- (x & y))) | (~ (x & y))) & y)) - y))) | y) - (- ((x & (~ y)) | (((((x & y) | (- ((x & y) | (y + ((x & y) | (- y)))))) | ((- (x & y)) ^ (x & y))) | (- (x & y))) | (~ x)))))) & ((x & (~ y)) | ((((- (x & y)) ^ (x & y)) | ((x & y) | (- ((x & y) | (y + ((x & y) | (- y))))))) | (((- (x & y)) & ((- (x & y)) | (~ y))) | (~ x)))))) | (x & (~ y)))))), Size: 591, OrigSize: 1215, VarNum: 2, IsPoly: false, AlterOrig: 188, AlterDeob: 125, RuleNumber: 977, RuleCount: 21989, LinearReduce: 291, SynthReduce: 0, RuleReduce: 924, Time: 128.000000
Name: target_655, Result: (y + x), Size: 3, OrigSize: 1637, VarNum: 2, IsPoly: false, AlterOrig: 194, AlterDeob: 0, RuleNumber: 977, RuleCount: 1264, LinearReduce: 0, SynthReduce: 589, RuleReduce: 1048, Time: 96.000000
Name: target_656, Result: (x - y), Size: 3, OrigSize: 866, VarNum: 2, IsPoly: false, AlterOrig: 69, AlterDeob: 0, RuleNumber: 977, RuleCount: 570, LinearReduce: 0, SynthReduce: 601, RuleReduce: 265, Time: 97.000000
Name: target_657, Result: (x | y), Size: 3, OrigSize: 1904, VarNum: 2, IsPoly: false, AlterOrig: 95, AlterDeob: 0, RuleNumber: 977, RuleCount: 2255, LinearReduce: 0, SynthReduce: 1022, RuleReduce: 882, Time: 97.000000
Name: target_658, Result: (y ^ x), Size: 3, OrigSize: 987, VarNum: 2, IsPoly: false, AlterOrig: 53, AlterDeob: 0, RuleNumber: 977, RuleCount: 913, LinearReduce: 0, SynthReduce: 786, RuleReduce: 201, Time: 97.000000
Name: target_659, Result: (y + x), Size: 3, OrigSize: 716, VarNum: 2, IsPoly: false, AlterOrig: 69, AlterDeob: 0, RuleNumber: 977, RuleCount: 762, LinearReduce: 0, SynthReduce: 427, RuleReduce: 289, Time: 97.000000
Name: target_66, Result: (x & y), Size: 3, OrigSize: 1512, VarNum: 2, IsPoly: false, AlterOrig: 116, AlterDeob: 0, RuleNumber: 977, RuleCount: 1382, LinearReduce: 0, SynthReduce: 1042, RuleReduce: 470, Time: 96.000000
Name: target_660, Result: (~ (y + ((((((((~ (- 1)) & y) ^ y) & y) ^ y) & (((((~ (- 1)) & y) ^ y) & y) ^ (~ y))) | ((~ y) ^ (y & (((~ (- 1)) & y) ^ y)))) ^ x))), Size: 42, OrigSize: 5556, VarNum: 2, IsPoly: false, AlterOrig: 140, AlterDeob: 4, RuleNumber: 977, RuleCount: 10582, LinearReduce: 1737, SynthReduce: 0, RuleReduce: 3819, Time: 129.000000
Name: target_661, Result: (x ^ y), Size: 3, OrigSize: 555, VarNum: 2, IsPoly: false, AlterOrig: 79, AlterDeob: 0, RuleNumber: 977, RuleCount: 414, LinearReduce: 0, SynthReduce: 207, RuleReduce: 348, Time: 96.000000
Name: target_662, Result: (y | x), Size: 3, OrigSize: 696, VarNum: 2, IsPoly: false, AlterOrig: 54, AlterDeob: 0, RuleNumber: 977, RuleCount: 1136, LinearReduce: 0, SynthReduce: 271, RuleReduce: 425, Time: 96.000000
Name: target_663, Result: (y ^ x), Size: 3, OrigSize: 1728, VarNum: 2, IsPoly: false, AlterOrig: 141, AlterDeob: 0, RuleNumber: 977, RuleCount: 636, LinearReduce: 0, SynthReduce: 949, RuleReduce: 779, Time: 95.000000
Name: target_664, Result: ((x | (~ y)) ^ (~ y)), Size: 7, OrigSize: 748, VarNum: 2, IsPoly: false, AlterOrig: 36, AlterDeob: 0, RuleNumber: 977, RuleCount: 1082, LinearReduce: 0, SynthReduce: 587, RuleReduce: 161, Time: 97.000000
Name: target_665, Result: (y | (x ^ ((~ x) & ((y ^ ((- (y & ((((~ ((- 1) - (~ 0))) | (~ y)) - y) & (~ y)))) | (y & ((((~ ((- 1) - (~ 0))) | (~ y)) - y) & (~ y))))) - y)))), Size: 45, OrigSize: 1489, VarNum: 2, IsPoly: false, AlterOrig: 154, AlterDeob: 9, RuleNumber: 977, RuleCount: 4019, LinearReduce: 540, SynthReduce: 0, RuleReduce: 949, Time: 119.000000
Name: target_666, Result: (x - y), Size: 3, OrigSize: 1161, VarNum: 2, IsPoly: false, AlterOrig: 71, AlterDeob: 0, RuleNumber: 977, RuleCount: 11016, LinearReduce: 0, SynthReduce: 711, RuleReduce: 450, Time: 97.000000
Name: target_667, Result: ((~ y) ^ (x ^ ((- ((~ x) - ((~ ((x - ((x + x) - (~ 0))) - (~ x))) - x))) - (- (~ 0))))), Size: 27, OrigSize: 2202, VarNum: 2, IsPoly: false, AlterOrig: 295, AlterDeob: 5, RuleNumber: 977, RuleCount: 2031, LinearReduce: 168, SynthReduce: 0, RuleReduce: 2034, Time: 102.000000
Name: target_668, Result: (y + x), Size: 3, OrigSize: 2196, VarNum: 2, IsPoly: false, AlterOrig: 182, AlterDeob: 0, RuleNumber: 977, RuleCount: 1051, LinearReduce: 0, SynthReduce: 1846, RuleReduce: 350, Time: 98.000000
Name: target_669, Result: (x ^ y), Size: 3, OrigSize: 777, VarNum: 2, IsPoly: false, AlterOrig: 98, AlterDeob: 0, RuleNumber: 977, RuleCount: 725, LinearReduce: 0, SynthReduce: 490, RuleReduce: 287, Time: 97.000000
Name: target_67, Result: (x ^ y), Size: 3, OrigSize: 972, VarNum: 2, IsPoly: false, AlterOrig: 87, AlterDeob: 0, RuleNumber: 977, RuleCount: 1267, LinearReduce: 0, SynthReduce: 566, RuleReduce: 406, Time: 97.000000
Name: target_670, Result: (x - y), Size: 3, OrigSize: 257, VarNum: 2, IsPoly: false, AlterOrig: 27, AlterDeob: 0, RuleNumber: 977, RuleCount: 265, LinearReduce: 0, SynthReduce: 35, RuleReduce: 222, Time: 96.000000
Name: target_671, Result: (y | (x | ((x | ((((- (~ (((1 - 1) - (- (((1 - 2) | (- (~ y))) - x))) - ((x ^ (- x)) ^ x)))) & (x | (- (((((- x) | x) & (~ ((- x) & x))) ^ x) + x)))) - ((- 1) * x)) - ((~ (- (~ (((- (~ (((1 - 1) - (- (((((- x) | ((1 - 1) - (~ (- 1)))) | (~ (- x))) ^ ((((- x) | ((1 - 1) - (~ (x - ((- 1) - (~ ((- (~ x)) & ((- (~ x)) | (~ (x & (- (~ x)))))))))))) | (~ (- x))) - (~ (((1 - 1) - (~ (- 1))) - (- ((- x) & (~ ((- x) | ((1 - 1) - (~ (- 1))))))))))) - x))) - ((x ^ (x ^ (- x))) ^ (~ ((~ ((1 - 1) - (- ((((((- x) | ((- (~ (x - ((- 1) - (~ ((- (~ x)) | ((- (~ x)) & (~ (x - (~ y)))))))))) - (~ (- 1)))) | (~ (- x))) - (~ (((1 - 1) - (~ (- 1))) - (- ((- x) & (~ ((- x) | ((1 - 1) - (~ (- 1)))))))))) ^ (((- x) | ((1 - 1) - (~ (- 1)))) | (~ (- x)))) - x)))) | (((((((- x) | ((1 - 1) - (~ (- 1)))) | (~ (- x))) - (((~ (- x)) | (- x)) | (0 - (~ (- 1))))) ^ (((- x) | ((1 - 1) - (~ (- 1)))) | (~ (- x)))) - x) - (~ (- 1))))))))) & (x | (- (((x ^ (- x)) ^ x) + x)))) - (- x))))) & (- (~ (((- (((x ^ (- x)) ^ x) + x)) & (x | (- (((x ^ (- x)) ^ x) + x)))) - (- x))))))) - x))), Size: 319, OrigSize: 1757, VarNum: 2, IsPoly: false, AlterOrig: 509, AlterDeob: 77, RuleNumber: 977, RuleCount: 12071, LinearReduce: 701, SynthReduce: 0, RuleReduce: 1056, Time: 111.000000
Name: target_672, Result: (x ^ (((((~ ((((- x) & (((~ x) & ((y & (~ x)) & x)) | (~ (((~ (x & y)) | x) & (((~ (x & y)) | x) ^ (- x)))))) | (x | (~ (x & y)))) | x)) | (((~ x) & y) & x)) - (- (~ (y & x)))) - ((~ ((((x | (~ (y & x))) - (~ (y & x))) | (- y)) & ((((x & y) | x) + ((x | (~ x)) + (1 - x))) - (- (~ (y & x)))))) ^ ((~ ((x - x) - (- (~ (y & x))))) ^ ((((- (x | (~ (x & y)))) - (~ ((y & x) - (- (x | (~ (x & y))))))) + (x | (~ (y & x)))) | (- y))))) - (- x))), Size: 137, OrigSize: 1010, VarNum: 2, IsPoly: false, AlterOrig: 102, AlterDeob: 17, RuleNumber: 977, RuleCount: 3930, LinearReduce: 0, SynthReduce: 523, RuleReduce: 487, Time: 135.000000
Name: target_673, Result: (y | x), Size: 3, OrigSize: 1146, VarNum: 2, IsPoly: false, AlterOrig: 140, AlterDeob: 0, RuleNumber: 977, RuleCount: 1491, LinearReduce: 0, SynthReduce: 570, RuleReduce: 576, Time: 102.000000
Name: target_674, Result: (y | x), Size: 3, OrigSize: 473, VarNum: 2, IsPoly: false, AlterOrig: 41, AlterDeob: 0, RuleNumber: 977, RuleCount: 258, LinearReduce: 0, SynthReduce: 202, RuleReduce: 271, Time: 103.000000
Name: target_675, Result: (y ^ x), Size: 3, OrigSize: 1451, VarNum: 2, IsPoly: false, AlterOrig: 257, AlterDeob: 0, RuleNumber: 977, RuleCount: 2778, LinearReduce: 0, SynthReduce: 1105, RuleReduce: 346, Time: 111.000000
Name: target_676, Result: (y ^ x), Size: 3, OrigSize: 1566, VarNum: 2, IsPoly: false, AlterOrig: 295, AlterDeob: 0, RuleNumber: 977, RuleCount: 1576, LinearReduce: 0, SynthReduce: 961, RuleReduce: 605, Time: 110.000000
Name: target_677, Result: (x ^ y), Size: 3, OrigSize: 1151, VarNum: 2, IsPoly: false, AlterOrig: 207, AlterDeob: 0, RuleNumber: 977, RuleCount: 1498, LinearReduce: 0, SynthReduce: 819, RuleReduce: 332, Time: 106.000000
Name: target_678, Result: (x ^ y), Size: 3, OrigSize: 517, VarNum: 2, IsPoly: false, AlterOrig: 48, AlterDeob: 0, RuleNumber: 977, RuleCount: 646, LinearReduce: 0, SynthReduce: 351, RuleReduce: 166, Time: 103.000000
Name: target_679, Result: (y & x), Size: 3, OrigSize: 779, VarNum: 2, IsPoly: false, AlterOrig: 73, AlterDeob: 0, RuleNumber: 977, RuleCount: 1307, LinearReduce: 0, SynthReduce: 442, RuleReduce: 337, Time: 104.000000
Name: target_68, Result: (x ^ y), Size: 3, OrigSize: 1099, VarNum: 2, IsPoly: false, AlterOrig: 112, AlterDeob: 0, RuleNumber: 977, RuleCount: 1276, LinearReduce: 0, SynthReduce: 550, RuleReduce: 549, Time: 106.000000
Name: target_680, Result: ((x | y) & (~ (((y & ((- ((- (~ (((((x | y) & (- (~ ((- 1) - (~ (((- 1) * (x | y)) - 2)))))) | (~ (x | y))) + x) | y))) - (((- (((((~ (x | y)) | (((x | y) - (1 ^ ((x | y) << 1))) & (x | y))) + x) | (~ ((((~ ((~ (- (~ (((- 1) * (x | y)) - 2)))) | ((~ (x | y)) - ((x | y) & (~ ((x | y) | ((x | y) & (1 + (2 * (x | y)))))))))) | (~ (x | y))) + x) | y))) & ((((x | y) & ((- 1) - ((~ (x | y)) - (- (1 ^ ((x | y) << 1)))))) | (~ (x | y))) + x))) - (- (((((((x | y) - (1 ^ ((x | y) << 1))) & (x | y)) | (~ (x | y))) + x) | (~ ((((~ ((~ (- (~ (((- 1) * (x | y)) - 2)))) | ((~ (x | y)) - ((x | y) & (~ ((x | y) | ((x | y) & (1 + (2 * (x | y)))))))))) | (~ (x | y))) + x) | y))) & ((((x | y) & ((- 1) - ((~ (x | y)) - (- (1 ^ ((x | y) << 1)))))) | (~ (x | y))) + x)))) | (((((((x | y) - (1 ^ ((x | y) << 1))) & (x | y)) | (~ (x | y))) + x) | (~ ((((~ ((~ (- (~ ((- 1) - (~ (((- 1) * (x | y)) - 2)))))) | ((~ (x | y)) - (~ ((((~ (x | y)) | ((x | y) & (1 + (2 * (x | y))))) | y) | x))))) | (~ (x | y))) + x) | y))) & ((((x | y) & ((x | y) - (1 ^ ((x | y) << 1)))) | (~ (x | y))) + x))))) & y)) & y) & x))), Size: 345, OrigSize: 3101, VarNum: 2, IsPoly: false, AlterOrig: 308, AlterDeob: 47, RuleNumber: 977, RuleCount: 28218, LinearReduce: 1332, SynthReduce: 0, RuleReduce: 1769, Time: 146.000000
Name: target_681, Result: (x - y), Size: 3, OrigSize: 920, VarNum: 2, IsPoly: false, AlterOrig: 91, AlterDeob: 0, RuleNumber: 977, RuleCount: 1559, LinearReduce: 0, SynthReduce: 610, RuleReduce: 310, Time: 108.000000
Name: target_682, Result: (x - (~ (((~ x) | ((((~ (y - ((y + y) & (~ (y - (- ((~ y) - (y + y)))))))) - x) - (- (x - (~ (y - ((y + y) & (~ (y - (- ((~ y) - (y + y))))))))))) | x)) - (- (~ ((((x - (0 - (y - ((~ (y - (- (~ (y - (- (y + y))))))) & (y + y))))) - (x - (~ (y - ((~ (y - (- (~ (y - (- (y + y))))))) & (y + y)))))) & x) - (x - (~ (y - ((y + y) & (~ (y - (- ((~ y) - (y + y))))))))))))))), Size: 115, OrigSize: 3106, VarNum: 2, IsPoly: false, AlterOrig: 512, AlterDeob: 26, RuleNumber: 977, RuleCount: 7474, LinearReduce: 2115, SynthReduce: 45, RuleReduce: 946, Time: 125.000000
Name: target_683, Result: (y + x), Size: 3, OrigSize: 652, VarNum: 2, IsPoly: false, AlterOrig: 41, AlterDeob: 0, RuleNumber: 977, RuleCount: 404, LinearReduce: 0, SynthReduce: 321, RuleReduce: 331, Time: 106.000000
Name: target_684, Result: (x | y), Size: 3, OrigSize: 3232, VarNum: 2, IsPoly: false, AlterOrig: 349, AlterDeob: 0, RuleNumber: 977, RuleCount: 1583, LinearReduce: 0, SynthReduce: 2593, RuleReduce: 639, Time: 109.000000
Name: target_685, Result: (y & x), Size: 3, OrigSize: 1055, VarNum: 2, IsPoly: false, AlterOrig: 66, AlterDeob: 0, RuleNumber: 977, RuleCount: 1033, LinearReduce: 0, SynthReduce: 433, RuleReduce: 622, Time: 106.000000
Name: target_686, Result: (y + x), Size: 3, OrigSize: 1082, VarNum: 2, IsPoly: false, AlterOrig: 41, AlterDeob: 0, RuleNumber: 977, RuleCount: 694, LinearReduce: 0, SynthReduce: 693, RuleReduce: 389, Time: 107.000000
